row_label_raw,row_label_full,col_0,Tập đoàn và Công ty,Tập đoàn và Công ty_1,Tập đoàn và Công ty_2,Tập đoàn và Công ty_3,numeric__Tập đoàn và Công ty,numeric__Tập đoàn và Công ty_1,numeric__Tập đoàn và Công ty_2,numeric__Tập đoàn và Công ty_3
,,,Tỷ giá hối đoái tại ngày 31/12/2015,Tỷ giá hối đoái tại ngày 31/12/2015,Tỷ giá hối đoái tại ngày 1/1/2015,Tỷ giá hối đoái tại ngày 1/1/2015,,,,
,,,Tỷ giá mua VND,Tỷ giá bán VND,Tỷ giá mua VND,Tỷ giá bán VND,,,,
1 USD,1 USD,1 USD,22.400,22.530,21.365,21.435,22400.0,22530.0,21365.0,21435.0
1 EUR,1 EUR,1 EUR,24.161,24.979,25.702,26.324,24161.0,24979.0,25702.0,26324.0
1 AUD,1 AUD,1 AUD,15.994,16.765,17.291,17.714,15994.0,16765.0,17291.0,17714.0
1 SGD,1 SGD,1 SGD,16.064,16.032,15.974,16.396,16064.0,16032.0,15974.0,16396.0
1 THB,1 THB,1 THB,630,639,634,668,630.0,639.0,634.0,668.0
1 CNY,1 CNY,1 CNY,3.457,3.521,3.395,3.509,3457.0,3521.0,3395.0,3509.0
1 GBP,1 GBP,1 GBP,34.103,33.552,33.077,33.488,34103.0,33552.0,33077.0,33488.0
