row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2015,Ngày 31 tháng 12 năm 2015_1,Ngày 31 tháng 12 năm 2015_2,Ngày 1 tháng 1 năm 2015,Ngày 1 tháng 1 năm 2015_1,Ngày 1 tháng 1 năm 2015_2,numeric__Ngày 31 tháng 12 năm 2015,numeric__Ngày 31 tháng 12 năm 2015_1,numeric__Ngày 31 tháng 12 năm 2015_2,numeric__Ngày 1 tháng 1 năm 2015,numeric__Ngày 1 tháng 1 năm 2015_1,numeric__Ngày 1 tháng 1 năm 2015_2
,,,Tổng khoản thanh toán tiền thuê tài chính Triệu VND,Tiền lãi thuê Triệu VND,Nợ gốc Triệu VND,Tổng khoản thanh toán tiền thuê tài chính Triệu VND,Tiền lãi thuê Triệu VND,Nợ gốc Triệu VND,,,,,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,21.931,5.219,16.712,20.364,6.788,13.576,21931.0,5219.0,16712.0,20364.0,6788.0,13576.0
Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,25.064,2.323,22.741,43.861,6.633,37.228,25064.0,2323.0,22741.0,43861.0,6633.0,37228.0
,,,46.995,7.542,39.453,64.225,13.421,50.804,46995.0,7542.0,39453.0,64225.0,13421.0,50804.0
