row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Địa chỉ,Tỷ lệ lợi ích kinh tế tại,Tỷ lệ lợi ích kinh tế tại_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích kinh tế tại,numeric__Tỷ lệ lợi ích kinh tế tại_1
STT,STT,STT,Tên công ty,Hoạt động chính,Địa chỉ,31/12/2015,1/1/2015,,,,,
16,STT > 16,16,Công Ty TNHH Masan Brewery (“MB”),Tư vấn quản lý,"Phòng 802, Tầng 8, Tòa nhà Central Plaza, số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","100,0%","100,0%",,,,1.0,1.0
17,STT > 17,17,Công ty TNHH Masan Master Brewer (“MMBr”) (trước đây là Công ty TNHH Một Thành Viên Lamka),Kinh doanh bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","100,0%","100,0%",,,,1.0,1.0
18,STT > 18,18,Công ty TNHH Một Thành Viên Masan Brewery PY (“MBPY”) (trước đây là Công ty Cổ phần Bia và Nước giải khát Phú Yên),Sản xuất bia và nước giải khát,"Khu Công nghiệp Hòa Hiệp, Xã Hòa Hiệp Bắc, Huyện Đông Hòa, Tỉnh Phú Yên, Việt Nam","100,0%","99,9%",,,,1.0,0.9990000000000001
19,STT > 19,19,Công ty TNHH Một Thành Viên Masan Brewery HG (v) (“MBHG”),Sản xuất bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","100,0%",-,,,,1.0,
20,STT > 20,20,Công ty TNHH Một Thành Viên Masan Brewery Distribution (vi) (“MBD”),Kinh doanh bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, số 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","100,0%",-,,,,1.0,
