row_label_raw,row_label_full,"Giá mua, tiền đã trả",(1.168.243),numeric__(1.168.243)
Tài sản thuần tăng thêm,Tài sản thuần tăng thêm,Tài sản thuần tăng thêm,1.311.823,1311823.0
