row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,4.693.000.000,4.969.090.908,4693000000.0,4969090908.0
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,4.693.000.000,4.969.090.908,4693000000.0,4969090908.0
17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH,,
,,,Năm 2021,Năm 2020,,
,,,VND,VND,,
"Lãi tiền gửi, lãi cho vay","17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",3.649.163.106,5.879.584.569,3649163106.0,5879584569.0
Lãi từ hoạt động hợp tác đầu tư,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi từ hoạt động hợp tác đầu tư,Lãi từ hoạt động hợp tác đầu tư,226.654.436.760,46.565.983.948,226654436760.0,46565983948.0
"Cổ tức, lợi nhuận được chia","17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",36.133.302.304,94.271.768.700,36133302304.0,94271768700.0
Lãi từ kinh doanh chứng khoán,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi từ kinh doanh chứng khoán,Lãi từ kinh doanh chứng khoán,38.813.277.410,48.856.625,38813277410.0,48856625.0
Lãi từ thanh lý các khoản đầu tư,17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,13.012.728.734,57.800.000.000,13012728734.0,57800000000.0
,,,318.262.908.314,204.566.193.842,318262908314.0,204566193842.0
Trong đó: Doanh thu hoạt động tài chính nhận từ các bên liên quan(Xem thông tin chi tiết tại thuyết minh số 25),17 . DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Trong đó: Doanh thu hoạt động tài chính nhận từ các bên liên quan(Xem thông tin chi tiết tại thuyết minh số 25),Trong đó: Doanh thu hoạt động tài chính nhận từ các bên liên quan(Xem thông tin chi tiết tại thuyết minh số 25),34.008.203.722,92.844.436.132,34008203722.0,92844436132.0
