row_label_raw,row_label_full,Tại ngày 31/12/2021,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2021,Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2021,Trên 5 nămVND > Tại ngày 31/12/2021,CộngVND > Tại ngày 31/12/2021,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2021,numeric__Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2021,numeric__Trên 5 nămVND > Tại ngày 31/12/2021,numeric__CộngVND > Tại ngày 31/12/2021
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,323.473.487.394,-,-,323.473.487.394,323473487394.0,,,323473487394.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",620.800.969.140,1.516.978.880,-,622.317.948.020,620800969140.0,1516978880.0,,622317948020.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,20.530.000.000,9.616.800.000,-,30.146.800.000,20530000000.0,9616800000.0,,30146800000.0
,,,964.804.456.534,11.133.778.880,-,975.938.235.414,964804456534.0,11133778880.0,,975938235414.0
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2021 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,6.388.448.371,-,-,6.388.448.371,6388448371.0,,,6388448371.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2021 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",563.739.582.342,1.516.978.880,-,565.256.561.222,563739582342.0,1516978880.0,,565256561222.0
Các khoản cho vay,Tại ngày 01/01/2021 > Các khoản cho vay,Các khoản cho vay,64.250.000.000,-,-,64.250.000.000,64250000000.0,,,64250000000.0
,,,634.378.030.713,1.516.978.880,-,635.895.009.593,634378030713.0,1516978880.0,,635895009593.0
