row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGÁN HẠN,,1.180.680.236.156,700.618.821.920,,,1180680236156.0,700618821920.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,323.473.487.394,6.388.448.371,,3.0,323473487394.0,6388448371.0
111,111,111,1. Tiền,,323.473.487.394,6.388.448.371,,,323473487394.0,6388448371.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,214.305.038.966,65.372.614.837,,4.0,214305038966.0,65372614837.0
121,121,121,1. Chứng khoán kinh doanh,,215.668.604.973,65.542.862.197,,,215668604973.0,65542862197.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(1.363.566.007),(170.247.360),,,-1363566007.0,-170247360.0
130,130,130,III. Các khoản phải thu ngắn hạn,,641.440.969.140,628.129.582.342,,,641440969140.0,628129582342.0
132,132,132,1. Trả trước cho người bán ngắn hạn,05,110.000.000,140.000.000,,5.0,110000000.0,140000000.0
135,135,135,2. Phải thu về cho vay ngắn hạn,06,20.530.000.000,64.250.000.000,,6.0,20530000000.0,64250000000.0
136,136,136,3. Phải thu ngắn hạn khác,07,620.800.969.140,563.739.582.342,,7.0,620800969140.0,563739582342.0
150,150,150,V. Tài sản ngắn hạn khác,,1.460.740.656,728.176.370,,,1460740656.0,728176370.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,,723.403.714,88.452.731,,,723403714.0,88452731.0
152,152,152,2. Thuế GTGT được khấu trừ,,737.336.942,639.723.639,,,737336942.0,639723639.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.573.231.739.932,3.272.298.764.833,,,4573231739932.0,3272298764833.0
210,210,210,I. Các khoản phải thu dài hạn,,172.833.778.880,1.516.978.880,,,172833778880.0,1516978880.0
212,212,212,1. Trả trước cho người bán dài hạn,05,161.700.000.000,-,,5.0,161700000000.0,
215,215,215,2. Phải thu về cho vay dài hạn,06,9.616.800.000,-,,6.0,9616800000.0,
216,216,216,3. Phải thu dài hạn khác,07,1.516.978.880,1.516.978.880,,7.0,1516978880.0,1516978880.0
220,220,220,II. Tài sản cố định,,3.224.294.766,2.324.317.442,,,3224294766.0,2324317442.0
221,221,221,1. Tài sản cố định hữu hình,08,3.224.294.766,2.324.317.442,,8.0,3224294766.0,2324317442.0
222,222,222,- Nguyên giá,,17.446.421.753,16.144.456.571,,,17446421753.0,16144456571.0
223,223,223,- Giá trị hao mòn lũy kế,,(14.222.126.987),(13.820.139.129),,,-14222126987.0,-13820139129.0
227,227,227,2. Tài sản cố định vô hình,,-,-,,,,
228,227 > 228,228,- Nguyên giá,,697.830.000,697.830.000,,,697830000.0,697830000.0
229,227 > 229,229,- Giá trị hao mòn lũy kế,,(697.830.000),(697.830.000),,,-697830000.0,-697830000.0
240,227 > 240,240,IV. Tài sản dở dang dài hạn,,84.000.000,-,,,84000000.0,
242,227 > 242,242,1. Chỉ phí xây dựng cơ bản dở dang,,84.000.000,-,,,84000000.0,
250,227 > 250,250,V. Đầu tư tài chính dài hạn,04,4.396.544.857.852,3.267.693.562.447,,4.0,4396544857852.0,3267693562447.0
251,227 > 251,251,1. Đầu tư vào công ty con,,3.066.735.530.496,1.888.888.892.000,,,3066735530496.0,1888888892000.0
252,227 > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,793.505.670.000,793.505.670.000,,,793505670000.0,793505670000.0
253,227 > 253,253,3. Đầu tư góp vốn vào đơn vị khác,,760.196.763.600,786.669.300.000,,,760196763600.0,786669300000.0
254,227 > 254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(223.893.106.244),(201.370.299.553),,,-223893106244.0,-201370299553.0
260,227 > 260,260,VI. Tài sản dài hạn khác,,544.808.434,763.906.064,,,544808434.0,763906064.0
261,227 > 261,261,1. Chỉ phí trả trước dài hạn,,544.808.434,763.906.064,,,544808434.0,763906064.0
270,227 > 270,270,TỔNG CỘNG TÀI SẢN,,5.753.911.976.088,3.972.917.586.753,,,5753911976088.0,3972917586753.0
