row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2021 > VND,Năm 2020 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2021 > VND,numeric__Năm 2020 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,16,4.693.000.000,4.969.090.908,,16.0,4693000000.0,4969090908.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,4.693.000.000,4.969.090.908,,,4693000000.0,4969090908.0
11,11,11,4. Giá vốn hàng bán,,-,-,,,,
20,11 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,4.693.000.000,4.969.090.908,,,4693000000.0,4969090908.0
21,11 > 21,21,6. Doanh thu hoạt động tài chính,17,318.262.908.314,204.566.193.842,,17.0,318262908314.0,204566193842.0
22,11 > 22,22,7. Chi phí tài chính,18,145.443.768.988,(26.751.199.178),,18.0,145443768988.0,-26751199178.0
23,11 > 23,23,Trong đó: Chi phí lãi vay,,91.405.172.917,20.469.437.122,,,91405172917.0,20469437122.0
25,25,25,8. Chi phí bán hàng,,-,-,,,,
26,25 > 26,26,9. Chi phí quản lý doanh nghiệp,19,20.896.611.833,16.351.570.155,,19.0,20896611833.0,16351570155.0
30,25 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,156.615.527.493,219.934.913.773,,,156615527493.0,219934913773.0
31,25 > 31,31,11. Thu nhập khác,,416.700.521,90.909.091,,,416700521.0,90909091.0
32,25 > 32,32,12. Chi phí khác,,-,3.807.267,,,,3807267.0
40,25 > 40,40,13. Lợi nhuận khác,,416.700.521,87.101.824,,,416700521.0,87101824.0
50,25 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,157.032.228.014,220.022.015.597,,,157032228014.0,220022015597.0
51,25 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,20,27.382.872.092,12.290.234.718,,20.0,27382872092.0,12290234718.0
52,25 > 52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,146.332.796,,,,146332796.0
60,25 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,129.649.355.922,207.585.448.083,,,129649355922.0,207585448083.0
