row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Công ty Cổ phần Thép và Vật tư Công nghiệp,a. Ngắn hạn > Công ty Cổ phần Thép và Vật tư Công nghiệp,Công ty Cổ phần Thép và Vật tư Công nghiệp,84.064.861.451,20.245.427.949,84064861451.0,20245427949.0
Tổng Công ty Điện lực Miền Bắc,a. Ngắn hạn > Tổng Công ty Điện lực Miền Bắc,Tổng Công ty Điện lực Miền Bắc,86.869.381.830,29.264.646.000,86869381830.0,29264646000.0
Công ty Cổ phần Đầu tư Mai Tiến Phát,a. Ngắn hạn > Công ty Cổ phần Đầu tư Mai Tiến Phát,Công ty Cổ phần Đầu tư Mai Tiến Phát,46.838.916.927,17.479.329.683,46838916927.0,17479329683.0
Công ty Cổ phần Tập đoàn Nam Hà Nội,a. Ngắn hạn > Công ty Cổ phần Tập đoàn Nam Hà Nội,Công ty Cổ phần Tập đoàn Nam Hà Nội,45.716.958.360,23.001.919.362,45716958360.0,23001919362.0
Công ty TNHH Thiết bị diện Quý Dần,a. Ngắn hạn > Công ty TNHH Thiết bị diện Quý Dần,Công ty TNHH Thiết bị diện Quý Dần,28.825.184.572,18.622.415.684,28825184572.0,18622415684.0
Người mua trả tiền trước khác,a. Ngắn hạn > Người mua trả tiền trước khác,Người mua trả tiền trước khác,333.659.465.458,184.920.188.174,333659465458.0,184920188174.0
,,,625.974.768.598,293.533.926.852,625974768598.0,293533926852.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Sembcorp Solar Vietnam Pte.Ltd.,b. Dài hạn > Sembcorp Solar Vietnam Pte.Ltd.,Sembcorp Solar Vietnam Pte.Ltd.,-,21.454.612.045,,21454612045.0
,,,-,21.454.612.045,,21454612045.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Người mua trả tiền trước ngắn hạn là các bên liên quan (chi tiết tại Thuyết minh số 39),Trong đó: > Người mua trả tiền trước ngắn hạn là các bên liên quan (chi tiết tại Thuyết minh số 39),Người mua trả tiền trước ngắn hạn là các bên liên quan (chi tiết tại Thuyết minh số 39),1.560.139.054,5.332.872.451,1560139054.0,5332872451.0
