row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,67.258.042.638,316.292.482.157,67258042638.0,316292482157.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,58.934.479.741,303.561.515.998,58934479741.0,303561515998.0
Tổng Công ty Thiết bị diện Đông Anh - CTCP,Tổng Công ty Thiết bị diện Đông Anh - CTCP,Tổng Công ty Thiết bị diện Đông Anh - CTCP,800.064.000,6.922.352.000,800064000.0,6922352000.0
Công ty Cổ phần Chế tạo Điện cơ HEM,Công ty Cổ phần Chế tạo Điện cơ HEM,Công ty Cổ phần Chế tạo Điện cơ HEM,7.523.498.897,5.711.702.519,7523498897.0,5711702519.0
Công ty TNHH S.A.S. - CTAMAD,Công ty TNHH S.A.S. - CTAMAD,Công ty TNHH S.A.S. - CTAMAD,-,96.911.640,,96911640.0
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,1.560.139.054,5.332.872.451,1560139054.0,5332872451.0
Công ty Cổ phần GVI,Công ty Cổ phần GVI,Công ty Cổ phần GVI,1.560.139.054,5.332.872.451,1560139054.0,5332872451.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,-,287.512.104.402,,287512104402.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,265.012.104.402,,265012104402.0
Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,Công ty Cổ phần Máy tính - Truyền thông - Điều khiển 3C,-,15.000.000.000,,15000000000.0
Công ty Cổ phần GVI,Công ty Cổ phần GVI,Công ty Cổ phần GVI,-,7.500.000.000,,7500000000.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,-,190.000.000.000,,190000000000.0
Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,Công ty Cổ phần Tập đoàn GELEX,-,190.000.000.000,,190000000000.0
