row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGĂN HẠN,100,,12.222.866.782.819,6.860.778.186.670,,100.0,,12222866782819.0,6860778186670.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,5,1.212.884.835.166,691.648.524.113,,110.0,5.0,1212884835166.0,691648524113.0
1.,1.,1.,Tiền,111,,568.784.835.166,568.517.652.880,,111.0,,568784835166.0,568517652880.0
2.,2.,2.,Các khoản tương đương tiền,112,,644.100.000.000,123.130.871.233,,112.0,,644100000000.0,123130871233.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,729.274.976.400,79.546.000.000,,120.0,,729274976400.0,79546000000.0
1.,1.,1.,Chứng khoán kinh doanh,121,6,588.685.480.200,-,,121.0,6.0,588685480200.0,
2.,2.,2.,Dự phòng giảm giá chứng khoán kinh doanh,122,6,(30.000.503.800),-,,122.0,6.0,-30000503800.0,
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,123,6,170.590.000.000,79.546.000.000,,123.0,6.0,170590000000.0,79546000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,4.260.806.610.198,2.252.910.212.253,,130.0,,4260806610198.0,2252910212253.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,7,1.366.349.359.764,1.291.432.915.796,,131.0,7.0,1366349359764.0,1291432915796.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,8,450.902.015.042,657.081.917.022,,132.0,8.0,450902015042.0,657081917022.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,9,2.514.556.849.314,371.600.000.000,,135.0,9.0,2514556849314.0,371600000000.0
4.,4.,4.,Phải thu ngắn hạn khác,136,10,97.508.861.969,109.772.374.121,,136.0,10.0,97508861969.0,109772374121.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,11,(168.510.475.891),(176.976.994.686),,137.0,11.0,-168510475891.0,-176976994686.0
IV.,IV.,IV.,Hàng tồn kho,140,12,5.605.177.807.566,3.680.150.401.796,,140.0,12.0,5605177807566.0,3680150401796.0
1.,1.,1.,Hàng tồn kho,141,,5.623.616.091.751,3.747.167.515.698,,141.0,,5623616091751.0,3747167515698.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(18.438.284.185),(67.017.113.902),,149.0,,-18438284185.0,-67017113902.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,414.722.553.489,156.523.048.508,,150.0,,414722553489.0,156523048508.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,13,32.309.453.139,24.815.192.830,,151.0,13.0,32309453139.0,24815192830.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,377.135.306.957,119.900.696.777,,152.0,,377135306957.0,119900696777.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,22,5.277.793.393,11.807.158.901,,153.0,22.0,5277793393.0,11807158901.0
