row_label_raw,row_label_full,Thuế giá trị gia tăng,Số phải thu đầu năm VND > 11.519.304.307,Số phải nộp đầu năm VND > 39.313.477.760,Giảm do thoái vốn tại công ty con VND > -,Số phải nộp trong năm VND > 676.918.258.687,Số đã thực nộp/ khấu trừ trong năm VND > 702.991.662.568,Số phải thu cuối năm VND > 2.267.460.529,Số phải nộp cuối năm VND > 3.988.230.101,numeric__Số phải thu đầu năm VND > 11.519.304.307,numeric__Số phải nộp đầu năm VND > 39.313.477.760,numeric__Giảm do thoái vốn tại công ty con VND > -,numeric__Số phải nộp trong năm VND > 676.918.258.687,numeric__Số đã thực nộp/ khấu trừ trong năm VND > 702.991.662.568,numeric__Số phải thu cuối năm VND > 2.267.460.529,numeric__Số phải nộp cuối năm VND > 3.988.230.101
"Thuế xuất khẩu, nhập khẩu","Thuế xuất khẩu, nhập khẩu","Thuế xuất khẩu, nhập khẩu",-,-,-,2.836.811.049,2.585.753.905,-,251.057.144,,,,2836811049.0,2585753905.0,,251057144.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,276.361.769,205.385.009.656,(523.889.668),825.416.731.342,501.639.545.273,22.000.000,528.383.944.288,276361769.0,205385009656.0,-523889668.0,825416731342.0,501639545273.0,22000000.0,528383944288.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.492.825,3.194.056.329,(299.923.684),56.691.673.684,57.866.159.722,184.006.405,1.893.160.187,10492825.0,3194056329.0,-299923684.0,56691673684.0,57866159722.0,184006405.0,1893160187.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,1.545.382.497,(2.992.936.579),22.162.072.151,20.714.518.069,-,-,,1545382497.0,-2992936579.0,22162072151.0,20714518069.0,,
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,-,9.561.032.634,12.364.359.093,2.803.326.459,-,,,,9561032634.0,12364359093.0,2803326459.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.000.000,-,-,8.371.441.144,8.322.116.385,1.000.000,49.324.759,1000000.0,,,8371441144.0,8322116385.0,1000000.0,49324759.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,2.311.696.224,(1.978.886.520),8.765.330.860,9.098.140.564,-,-,,2311696224.0,-1978886520.0,8765330860.0,9098140564.0,,
,,,11.807.158.901,251.749.622.466,(5.795.636.451),1.610.723.351.551,1.315.582.255.579,5.277.793.393,534.565.716.479,11807158901.0,251749622466.0,-5795636451.0,1610723351551.0,1315582255579.0,5277793393.0,534565716479.0
