row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 172.183.516.423 > 331.282.153.154 > 709.882.822.876 > 6.777.844.233,Số đầu nămVND > 243.283.076.681 > 185.464.575.656 > 267.960.252.820 > -,numeric__Số cuối nămVND > 172.183.516.423 > 331.282.153.154 > 709.882.822.876 > 6.777.844.233,numeric__Số đầu nămVND > 243.283.076.681 > 185.464.575.656 > 267.960.252.820 > -
,,,1.220.126.336.686,696.707.905.157,1220126336686.0,696707905157.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,172.183.516.423,243.283.076.681,172183516423.0,243283076681.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.047.942.820.263,453.424.828.476,1047942820263.0,453424828476.0
