row_label_raw,row_label_full,2021 > Giá gốc VND,2021 > Giá trị ghi sổ VND,numeric__2021 > Giá trị ghi sổ VND
11.236.439.412.400,11.236.439.412.400,11.236.439.412.400,11.236.439.412.400,11236439412400.0
2.000.000.000,2.000.000.000,2.000.000.000,2.000.000.000,2000000000.0
11.238.439.412.400,11.238.439.412.400,11.238.439.412.400,11.238.439.412.400,11238439412400.0
200.000.000,200.000.000,200.000.000,200.000.000,200000000.0
