row_label_raw,row_label_full,col_0,Tại ngày1.1.2022VND,TăngVND,GiảmVND,Chênh lệchtỷ giáVND,Tại ngày31.12.2022VND,numeric__Tại ngày1.1.2022VND,numeric__TăngVND,numeric__GiảmVND,numeric__Chênh lệchtỷ giáVND,numeric__Tại ngày31.12.2022VND
Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),8.830.691.445.719,11.276.674.453.680,(15.645.236.839.024),(12.110.197.947),4.450.018.862.428,8830691445719.0,11276674453680.0,-15645236839024.0,-12110197947.0,4450018862428.0
Nợ dài hạn ngân hàng đến hạn trả (**),Nợ dài hạn ngân hàng đến hạn trả (**),Nợ dài hạn ngân hàng đến hạn trả (**),241.923.838.192,704.681.672.927,(256.122.349.924),-,690.483.161.195,241923838192.0,704681672927.0,-256122349924.0,,690483161195.0
,,,9.072.615.283.911,11.981.356.126.607,(15.901.359.188.948),(12.110.197.947),5.140.502.023.623,9072615283911.0,11981356126607.0,-15901359188948.0,-12110197947.0,5140502023623.0
