row_label_raw,row_label_full,Tại 01/01/2016,Dưới 1 năm VND > Tại 01/01/2016,Từ 1-5 năm VND > Tại 01/01/2016,Tổng VND > Tại 01/01/2016,numeric__Dưới 1 năm VND > Tại 01/01/2016,numeric__Từ 1-5 năm VND > Tại 01/01/2016,numeric__Tổng VND > Tại 01/01/2016
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,470.061.718.120,-,470.061.718.120,470061718120.0,,470061718120.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,157.059.705.983,-,157.059.705.983,157059705983.0,,157059705983.0
Các khoản ký quỹ,Các khoản ký quỹ,Các khoản ký quỹ,37.190.398.970,-,37.190.398.970,37190398970.0,,37190398970.0
Cộng,Cộng,Cộng,664.311.823.073,-,664.311.823.073,664311823073.0,,664311823073.0
Tại 01/01/2016,Tại 01/01/2016,Tại 01/01/2016,Tại 01/01/2016,Tại 01/01/2016,Tại 01/01/2016,,,
Phải trả người bán và phải trả khác,Tại 01/01/2016 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,204.742.381.014,-,204.742.381.014,204742381014.0,,204742381014.0
Các khoản vay,Tại 01/01/2016 > Các khoản vay,Các khoản vay,438.769.898.696,468.200.161.266,906.970.059.962,438769898696.0,468200161266.0,906970059962.0
Cộng,Tại 01/01/2016 > Cộng,Cộng,643.512.279.710,468.200.161.266,1.111.712.440.976,643512279710.0,468200161266.0,1111712440976.0
Chênh lệch thanh khoản thuần,Tại 01/01/2016 > Chênh lệch thanh khoản thuần,Chênh lệch thanh khoản thuần,20.799.543.363,(468.200.161.266),(447.400.617.903),20799543363.0,-468200161266.0,-447400617903.0
