row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,01/01/2016,01/01/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__01/01/2016,numeric__01/01/2016_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,26.925.196.561,-,-,-,26925196561.0,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",326.621.163.150,-,159.052.899.529,-,326621163150.0,,159052899529.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",12.416.843.576,-,7.052.472.655,-,12416843576.0,,7052472655.0,
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",16.064.918.516,-,14.092.508.217,-,16064918516.0,,14092508217.0,
Thành phẩm,Thành phẩm,Thành phẩm,68.563.160.054,-,33.988.675.169,-,68563160054.0,,33988675169.0,
Cộng,Cộng,Cộng,450.591.281.857,-,214.186.555.570,-,450591281857.0,,214186555570.0,
5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,5.6. Thuế và các khoản phải nộp Nhà nước,,,,
,,,01/01/2016,Số phải nộp trong năm,Số đã thực nộp/đã bù trừ trong năm,31/12/2016,,,,
Thuế giá trị gia tăng,5.6. Thuế và các khoản phải nộp Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,117.765.316.971,117.764.449.323,867.648,,117765316971.0,117764449323.0,867648.0
Thuế xuất nhập khẩu,5.6. Thuế và các khoản phải nộp Nhà nước > Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,514.546.574,514.546.574,-,,514546574.0,514546574.0,
Thuế thu nhập doanh nghiệp,5.6. Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.712.736.437,23.692.445.025,22.514.289.760,6.890.891.702,5712736437.0,23692445025.0,22514289760.0,6890891702.0
Thuế thu nhập cá nhân,5.6. Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,34.082.605,1.711.438.014,1.689.991.330,55.529.289,34082605.0,1711438014.0,1689991330.0,55529289.0
Các loại thuế khác,5.6. Thuế và các khoản phải nộp Nhà nước > Các loại thuế khác,Các loại thuế khác,-,294.284.145,294.284.145,-,,294284145.0,294284145.0,
Cộng,5.6. Thuế và các khoản phải nộp Nhà nước > Cộng,Cộng,5.746.819.042,143.978.030.729,142.777.561.132,6.947.288.639,5746819042.0,143978030729.0,142777561132.0,6947288639.0
