row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khả năngtrả nợVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khả năngtrả nợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khả năngtrả nợVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khả năngtrả nợVND
Phải trả nhà cung cấp nước ngoài,Phải trả nhà cung cấp nước ngoài,Phải trả nhà cung cấp nước ngoài,264.563.403.829,264.563.403.829,180.611.849.313,180.611.849.313,264563403829.0,264563403829.0,180611849313.0,180611849313.0
Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,39.700.136.314,39.700.136.314,20.273.857.847,20.273.857.847,39700136314.0,39700136314.0,20273857847.0,20273857847.0
Cộng,Cộng,Cộng,304.263.540.143,304.263.540.143,200.885.707.160,200.885.707.160,304263540143.0,304263540143.0,200885707160.0,200885707160.0
5.13. Người mua trả tiền trước ngắn hạn,5.13. Người mua trả tiền trước ngắn hạn,5.13. Người mua trả tiền trước ngắn hạn,31/12/2016,31/12/2016,01/01/2016,01/01/2016,,,,
5.13. Người mua trả tiền trước ngắn hạn,5.13. Người mua trả tiền trước ngắn hạn,5.13. Người mua trả tiền trước ngắn hạn,Giá trịVND,Số có khả năngtrả nợVND,Giá trịVND,Số có khả năngtrả nợVND,,,,
Người mua trả tiền trước nước ngoài,5.13. Người mua trả tiền trước ngắn hạn > Người mua trả tiền trước nước ngoài,Người mua trả tiền trước nước ngoài,9.916.215.713,9.916.215.713,11.145.282.564,11.145.282.564,9916215713.0,9916215713.0,11145282564.0,11145282564.0
Người mua trả tiền trước trong nước,5.13. Người mua trả tiền trước ngắn hạn > Người mua trả tiền trước trong nước,Người mua trả tiền trước trong nước,1.364.415.230,1.364.415.230,1.155.513.000,1.155.513.000,1364415230.0,1364415230.0,1155513000.0,1155513000.0
Cộng,5.13. Người mua trả tiền trước ngắn hạn > Cộng,Cộng,11.280.630.943,11.280.630.943,12.300.795.564,12.300.795.564,11280630943.0,11280630943.0,12300795564.0,12300795564.0
