row_label_raw,row_label_full,Khoản mục,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,660.000.000,660.000.000,660000000.0,660000000.0
Thù lao của Ban kiểm soát,Thù lao của Ban kiểm soát,Thù lao của Ban kiểm soát,264.000.000,264.000.000,264000000.0,264000000.0
Lương và phụ cấp của Ban Tổng giám đốc,Lương và phụ cấp của Ban Tổng giám đốc,Lương và phụ cấp của Ban Tổng giám đốc,1.965.516.386,1.878.071.040,1965516386.0,1878071040.0
Cộng,Cộng,Cộng,2.889.516.386,2.802.071.040,2889516386.0,2802071040.0
