row_label_raw,row_label_full,3.1. Tiền gửi tại các TCTD khác,31/12/2017,01/01/2017,numeric__31/12/2017,numeric__01/01/2017
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,7.497.665,6.792.628,7497665.0,6792628.0
Bằng VND,Bằng VND,Bằng VND,7.247.687,6.543.829,7247687.0,6543829.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,249.978,248.799,249978.0,248799.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),1.224.250,2.375.280,1224250.0,2375280.0
Bằng VND,Bằng VND,Bằng VND,1.000.000,1.500.000,1000000.0,1500000.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,224.250,875.280,224250.0,875280.0
Cộng,Cộng,Cộng,8.721.915,9.167.908,8721915.0,9167908.0
