row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,23.690.333.542,23.225.601.617,23690333542.0,23225601617.0
Chi phí bản quyền con giống,Chi phí bản quyền con giống,Chi phí bản quyền con giống,9.684.714.733,12.594.105.000,9684714733.0,12594105000.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",7.164.255.076,5.452.452.939,7164255076.0,5452452939.0
Khác,Khác,Khác,6.841.363.733,5.179.043.678,6841363733.0,5179043678.0
Dài hạn,Dài hạn,Dài hạn,707.342.510.635,483.390.784.371,707342510635.0,483390784371.0
Gia súc,Gia súc,Gia súc,353.500.365.011,188.844.195.255,353500365011.0,188844195255.0
Thuê đất (*),Thuê đất (*),Thuê đất (*),305.427.676.597,278.513.315.502,305427676597.0,278513315502.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",20.521.760.879,10.395.785.119,20521760879.0,10395785119.0
Chi phí tư vấn,Chi phí tư vấn,Chi phí tư vấn,9.919.638.516,-,9919638516.0,
Chi phí cải tạo và sửa chữa,Chi phí cải tạo và sửa chữa,Chi phí cải tạo và sửa chữa,7.327.060.751,-,7327060751.0,
Chi phí thu xếp khoản vay ngân hàng,Chi phí thu xếp khoản vay ngân hàng,Chi phí thu xếp khoản vay ngân hàng,7.053.571.429,-,7053571429.0,
Khác,Khác,Khác,3.592.437.452,5.637.488.495,3592437452.0,5637488495.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,731.032.844.177,506.616.385.988,731032844177.0,506616385988.0
