row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,4.625.338.672.211,2.986.428.033.002,,,4625338672211.0,2986428033002.0
310,310,310,I. Nợ ngắn hạn,,3.011.074.968.540,2.291.719.028.034,,,3011074968540.0,2291719028034.0
311,311,311,1. Phải trả người bán ngắn hạn,20.1,2.187.521.274.611,1.900.920.607.966,,201.0,2187521274611.0,1900920607966.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20.2,30.840.012.570,8.632.664.086,,202.0,30840012570.0,8632664086.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,23,19.309.184.410,54.752.938.089,,23.0,19309184410.0,54752938089.0
314,314,314,4. Phải trả người lao động,,18.810.434.836,23.660.558.031,,,18810434836.0,23660558031.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,36.763.167.773,30.633.186.645,,21.0,36763167773.0,30633186645.0
319,319,319,6. Phải trả ngắn hạn khác,22,14.167.578.875,8.718.476.183,,22.0,14167578875.0,8718476183.0
320,320,320,7. Vay ngắn hạn,24,703.663.315.465,264.400.597.034,,24.0,703663315465.0,264400597034.0
330,330,330,II. Nợ dài hạn,,1.614.263.703.671,694.709.004.968,,,1614263703671.0,694709004968.0
338,338,338,1. Vay dài hạn,24,1.156.062.173.955,692.905.367.577,,24.0,1156062173955.0,692905367577.0
339,339,339,2. Trái phiếu chuyển đổi,24,452.505.553.270,-,,24.0,452505553270.0,
341,341,341,3. Thuế thu nhập hoãn lại phải trả,33.3,5.695.976.446,1.803.637.391,,333.0,5695976446.0,1803637391.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,1.908.322.023.619,1.742.668.059.914,,,1908322023619.0,1742668059914.0
410,410,410,I. Vốn chủ sở hữu,,1.908.322.023.619,1.742.668.059.914,,,1908322023619.0,1742668059914.0
411,411,411,1. Vốn cổ phần,25.1,1.435.200.000.000,1.435.200.000.000,,251.0,1435200000000.0,1435200000000.0
413,413,413,2. Quyền chọn chuyển đổi trái phiếu,25.1,137.648.613.977,-,,251.0,137648613977.0,
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,25.1,324.866.540.588,298.655.201.455,,251.0,324866540588.0,298655201455.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,298.655.201.455,11.967.807.977,,,298655201455.0,11967807977.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,26.211.339.133,286.687.393.478,,,26211339133.0,286687393478.0
429,429,429,4. Lợi ích cổ đông không kiểm soát,26,10.606.869.054,8.812.858.459,,26.0,10606869054.0,8812858459.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,6.533.660.695.830,4.729.096.092.916,,,6533660695830.0,4729096092916.0
