row_label_raw,row_label_full,Số đầu năm,Năm nay > 8.812.858.459,VNDNăm trước > 7.650.663.489,numeric__Năm nay > 8.812.858.459,numeric__VNDNăm trước > 7.650.663.489
Tăng do thành lập hoặc mua các công ty con,Tăng do thành lập hoặc mua các công ty con,Tăng do thành lập hoặc mua các công ty con,2.000.000.000,70.850.000,2000000000.0,70850000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,3.950.066.198,1.091.344.970,3950066198.0,1091344970.0
Thay đổi tỷ lệ sở hữu trong các công ty con,Thay đổi tỷ lệ sở hữu trong các công ty con,Thay đổi tỷ lệ sở hữu trong các công ty con,163.944.397,-,163944397.0,
Cổ tức chia cho cổ công không kiểm soát,Cổ tức chia cho cổ công không kiểm soát,Cổ tức chia cho cổ công không kiểm soát,(4.320.000.000),-,-4320000000.0,
Số cuối năm,Số cuối năm,Số cuối năm,10.606.869.054,8.812.858.459,10606869054.0,8812858459.0
