row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ lũy kế giá trị chiết khấu,Phân loại lại,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Chi phí phát hành trái phiếu,numeric__Phân bổ chi phí phát hành trái phiếu,numeric__Phân bổ lũy kế giá trị chiết khấu,numeric__Phân loại lại,numeric__Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,264.400.597.034,1.096.095.670.820,(756.675.401.934),-,-,-,99.842.449.545,703.663.315.465,264400597034.0,1096095670820.0,-756675401934.0,,,,99842449545.0,703663315465.0
Vay ngân hàng (Thuyết minh số 24.1),Vay ngân hàng (Thuyết minh số 24.1),Vay ngân hàng (Thuyết minh số 24.1),203.278.644.000,1.096.095.670.820,(695.553.448.900),-,-,-,-,603.820.865.920,203278644000.0,1096095670820.0,-695553448900.0,,,,,603820865920.0
Vay bên khác dài hạn đến hạn trả (Thuyết minh số 24.2),Vay bên khác dài hạn đến hạn trả (Thuyết minh số 24.2),Vay bên khác dài hạn đến hạn trả (Thuyết minh số 24.2),61.121.953.034,-,(61.121.953.034),-,-,-,99.842.449.545,99.842.449.545,61121953034.0,,-61121953034.0,,,,99842449545.0,99842449545.0
Dài hạn,Dài hạn,Dài hạn,692.905.367.577,1.044.051.834.782,(2.375.019.319),(50.774.449.901),11.030.423.741,13.572.019.890,(99.842.449.545),1.608.567.727.225,692905367577.0,1044051834782.0,-2375019319.0,-50774449901.0,11030423741.0,13572019890.0,-99842449545.0,1608567727225.0
Vay các bên khác (Thuyết minh số 24.2),Vay các bên khác (Thuyết minh số 24.2),Vay các bên khác (Thuyết minh số 24.2),403.408.054.280,281.700.448.759,(2.375.019.319),-,-,-,(99.842.449.545),582.891.034.175,403408054280.0,281700448759.0,-2375019319.0,,,,-99842449545.0,582891034175.0
Trải phiếu phát hành (Thuyết minh số 24.3),Trải phiếu phát hành (Thuyết minh số 24.3),Trải phiếu phát hành (Thuyết minh số 24.3),289.497.313.297,300.000.000.000,-,(24.360.000.000),8.033.826.483,-,-,573.171.139.780,289497313297.0,300000000000.0,,-24360000000.0,8033826483.0,,,573171139780.0
Trải phiếu ‘chuyển đổi (Thuyết minh số 24.4),Trải phiếu ‘chuyển đổi (Thuyết minh số 24.4),Trải phiếu ‘chuyển đổi (Thuyết minh số 24.4),-,462.351.386.023,-,(26.414.449.901),2.996.597.258,13.572.019.890,-,452.505.553.270,,462351386023.0,,-26414449901.0,2996597258.0,13572019890.0,,452505553270.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,957.305.964.611,2.140.147.505.602,(759.050.421.253),(50.774.449.901),11.030.423.741,13.572.019.890,-,2.312.231.042.690,957305964611.0,2140147505602.0,-759050421253.0,-50774449901.0,11030423741.0,13572019890.0,,2312231042690.0
