row_label_raw,row_label_full,Tập đoàn Dệt May Việt Nam - Công ty mẹDự án Cao ốc Văn phòng – Cần hộ Vinatex BuildingNhà máy Sợi Nam ĐịnhDự án kho nguyên liệu và thành phẩmDự án Khu liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam > Tổng Công ty Cổ phần Dệt May Nam ĐịnhDự án Khu Công nghiệp Hoà XáDự án Nhà máy May Yên Bình,31/12/2024VND > 266.976.773.65918.973.452.36312.387.453.7975.813.893.461 > 12.840.234.5665.013.367.134,1/1/2024VND > 226.745.302.86518.973.452.36312.387.453.7975.516.620.734 > 12.840.234.5665.013.367.134,numeric__31/12/2024VND > 266.976.773.65918.973.452.36312.387.453.7975.813.893.461 > 12.840.234.5665.013.367.134,numeric__1/1/2024VND > 226.745.302.86518.973.452.36312.387.453.7975.516.620.734 > 12.840.234.5665.013.367.134
Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố NốiDự án nhà máy xử lý nước thải số 2Dự án Nhà ở Công nhân,Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố NốiDự án nhà máy xử lý nước thải số 2Dự án Nhà ở Công nhân,Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố NốiDự án nhà máy xử lý nước thải số 2Dự án Nhà ở Công nhân,-1.903.279.593,89.506.656.7611.671.798.111,-1903279593.0,8.950665676116718e+20
"Công ty Cổ phần Dệt May HuếMáy móc, thiết bị chưa lắp đặt","Công ty Cổ phần Dệt May HuếMáy móc, thiết bị chưa lắp đặt","Công ty Cổ phần Dệt May HuếMáy móc, thiết bị chưa lắp đặt",1.139.366.296,509.565.865,1139366296.0,509565865.0
Tổng Công ty Cổ phần Dệt May Hòa ThọDự án Nhà máy May Triệu Phong - giai đoạn 3Đầu tư thiết bị cải tạo xưởng Veston,Tổng Công ty Cổ phần Dệt May Hòa ThọDự án Nhà máy May Triệu Phong - giai đoạn 3Đầu tư thiết bị cải tạo xưởng Veston,Tổng Công ty Cổ phần Dệt May Hòa ThọDự án Nhà máy May Triệu Phong - giai đoạn 3Đầu tư thiết bị cải tạo xưởng Veston,-16.376.257.618,293.540.191-,-16376257618.0,
Các công trình khác,Các công trình khác,Các công trình khác,59.534.613.682,75.373.948.057,59534613682.0,75373948057.0
,,,400.958.692.169,448.831.940.444,400958692169.0,448831940444.0
