row_label_raw,row_label_full,STT,Tên đơn vị,Tổng tỷ lệ sở hữu của Tập đoàn > 31/12/2024,Tổng tỷ lệ sở hữu của Tập đoàn > 1/1/2024,Tỷ lệ sở hữu của công ty mẹ trực tiếp > 31/12/2024,Tỷ lệ sở hữu của công ty mẹ trực tiếp > 1/1/2024,Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024,Giá trị đầu tư của các công ty khác trong Tập đoàn theo giá gốc khoản đầu tư VND > 31/12/2024,Giá trị đầu tư của các công ty khác trong Tập đoàn theo giá gốc khoản đầu tư VND > 1/1/2024,numeric__Tên đơn vị,numeric__Tổng tỷ lệ sở hữu của Tập đoàn > 31/12/2024,numeric__Tổng tỷ lệ sở hữu của Tập đoàn > 1/1/2024,numeric__Tỷ lệ sở hữu của công ty mẹ trực tiếp > 31/12/2024,numeric__Tỷ lệ sở hữu của công ty mẹ trực tiếp > 1/1/2024,numeric__Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,numeric__Giá trị đầu tư của công ty mẹ trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024,numeric__Giá trị đầu tư của các công ty khác trong Tập đoàn theo giá gốc khoản đầu tư VND > 31/12/2024,numeric__Giá trị đầu tư của các công ty khác trong Tập đoàn theo giá gốc khoản đầu tư VND > 1/1/2024
Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội,,,,,,,,,
15,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > 15,15,Cty Cổ phần Thời trang Hanosimex,"37,42%","37,42%","65,00%","65,00%",5.850.000.000,5.850.000.000,-,-,,0.37420000000000003,0.37420000000000003,0.65,0.65,5850000000.0,5850000000.0,,
16,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > 16,16,Công ty Cổ phần Thương mại Hải Phòng Hanosimex,"29,40%","29,40%","51,07%","51,07%",5.107.360.406,5.107.360.406,-,-,,0.294,0.294,0.5107,0.5107,5107360406.0,5107360406.0,,
-,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > -,-,Công ty Cổ phần May Halotexco (iii),-,"30,88%",-,"53,64%",-,5.632.500.000,-,-,,,0.30879999999999996,,0.5364,,5632500000.0,,
17,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > 17,17,Công ty Cổ phần May Hải Phòng Hanosimex,"34,67%","34,67%","50,00%","50,00%",1.250.000.000,1.250.000.000,500.000.000,500.000.000,,0.3467,0.3467,0.5,0.5,1250000000.0,1250000000.0,500000000.0,500000000.0
-,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > -,-,Công ty TNHH Một thành viên Hà Nam – Hanosimex (iv),-,"57,57%",-,100%,-,100.000.000.000,-,-,,,0.5757,,1.0,,100000000000.0,,
18,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > 18,18,Công ty Cổ phần Đệt Hà Đông Hanosimex,"30,65%","30,65%","53,23%","53,23%",13.039.194.560,13.039.194.560,-,-,,0.3065,0.3065,0.5323,0.5323,13039194560.0,13039194560.0,,
19,Công ty con của Tổng Công ty Cổ phần Đệt May Hà Nội > 19,19,Công ty Cổ phần Đệt kim Hanosimex,"77,19%","77,19%","51,32%","51,32%",19.500.000.000,19.500.000.000,13.274.943.881,13.274.943.881,,0.7719,0.7719,0.5132,0.5132,19500000000.0,19500000000.0,13274943881.0,13274943881.0
