row_label_raw,row_label_full,Phải thu Công ty Cổ phầnDệt May Hapaco Hải Phòng > Phải thu Công ty TNHHMTV Đệt 19-5 Hà NộiCông ty TNHH Sản xuất > Thương mại Dịch vụ Bạch Việt,Nguyên nhânxóa sổ > Không cókhả năng thu hồiKhông có > khả năng thu hồiKhông có,Nămxóa sổ > 2011 > 2024,31/12/2024VND > 6.193.939.787 > 4.220.231.656 > 2.883.059.365,1/1/2024VND > 6.193.939.787 > 4.220.231.656 > -,numeric__Nguyên nhânxóa sổ > Không cókhả năng thu hồiKhông có > khả năng thu hồiKhông có,numeric__Nămxóa sổ > 2011 > 2024,numeric__31/12/2024VND > 6.193.939.787 > 4.220.231.656 > 2.883.059.365,numeric__1/1/2024VND > 6.193.939.787 > 4.220.231.656 > -
Phải thu các đối tượng khác,Phải thu các đối tượng khác,Phải thu các đối tượng khác,khả năng thu hồi,,18.459.888.056,18.164.066.227,,,18459888056.0,18164066227.0
,,,,,31.757.118.864,28.578.237.670,,,31757118864.0,28578237670.0
