row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2024VND,1/1/2024VND,,
Phải trả người bán là các công ty liên quan,Phải trả người bán là các công ty liên quan,Phải trả người bán là các công ty liên quan,214.022.752.421,208.180.721.511,214022752421.0,208180721511.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,1.044.568.095.755,974.771.418.072,1044568095755.0,974771418072.0
,,,1.258.590.848.176,1.182.952.139.583,1258590848176.0,1182952139583.0
