row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Nhà đầu tư,Nhà đầu tư,Nhà đầu tư,,,,
Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH,,,,
Cổ tức đã chia,Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước– Công ty TNHH > Cổ tức đã chia,Cổ tức đã chia,187.206.670.000,-,187206670000.0,
Công ty con,Công ty con,Công ty con,,,,
Công ty TNHH Một thành viên Đệt 8-3,Công ty TNHH Một thành viên Đệt 8-3,Công ty TNHH Một thành viên Đệt 8-3,,,,
Bù trừ phải thu ngắn hạn khác với phải trả ngắn hạn khác,Công ty TNHH Một thành viên Đệt 8-3 > Bù trừ phải thu ngắn hạn khác với phải trả ngắn hạn khác,Bù trừ phải thu ngắn hạn khác với phải trả ngắn hạn khác,-,522.970.203,,522970203.0
Doanh thu bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một thành viên Đệt 8-3 > Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,165.745.884.683,132.593.404.512,165745884683.0,132593404512.0
Mua hàng hóa,Công ty TNHH Một thành viên Đệt 8-3 > Mua hàng hóa,Mua hàng hóa,40.000.000,-,40000000.0,
Thu hồi gốc cho vay nguồn vốn vay ADB,Công ty TNHH Một thành viên Đệt 8-3 > Thu hồi gốc cho vay nguồn vốn vay ADB,Thu hồi gốc cho vay nguồn vốn vay ADB,1.650.172.658,1.429.000.395,1650172658.0,1429000395.0
Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng,Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng,Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng,,,,
Phát triển Châu Á (“ADB”),Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng > Phát triển Châu Á (“ADB”),Phát triển Châu Á (“ADB”),2.292.866.730,1.245.947.736,2292866730.0,1245947736.0
Cho vay,Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng > Cho vay,Cho vay,12.000.000.000,-,12000000000.0,
Thu hồi gốc cho vay,Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng > Thu hồi gốc cho vay,Thu hồi gốc cho vay,47.000.000.000,36.423.584.350,47000000000.0,36423584350.0
Thu nhập tiền lãi từ cho vay,Lãi và phí của khoản cho vay lại nguồn vốn vay Ngân hàng > Thu nhập tiền lãi từ cho vay,Thu nhập tiền lãi từ cho vay,274.385.230,-,274385230.0,
Công ty Cổ phần Vinatex Phú Hưng,Công ty Cổ phần Vinatex Phú Hưng,Công ty Cổ phần Vinatex Phú Hưng,,,,
Bán hàng hóa,Công ty Cổ phần Vinatex Phú Hưng > Bán hàng hóa,Bán hàng hóa,-,50.705.067.175,,50705067175.0
Doanh thu cho thuê tài sản và cung cấp dịch vụ,Công ty Cổ phần Vinatex Phú Hưng > Doanh thu cho thuê tài sản và cung cấp dịch vụ,Doanh thu cho thuê tài sản và cung cấp dịch vụ,23.264.510.076,22.918.665.549,23264510076.0,22918665549.0
Cổ tức,Công ty Cổ phần Vinatex Phú Hưng > Cổ tức,Cổ tức,-,12.740.000.000,,12740000000.0
Tổng Công ty Cổ phần Đệt May Hòa Thọ,Tổng Công ty Cổ phần Đệt May Hòa Thọ,Tổng Công ty Cổ phần Đệt May Hòa Thọ,,,,
Cổ tức,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Cổ tức,Cổ tức,-,14.615.621.000,,14615621000.0
Doanh thu bán hàng hóa và cung cấp dịch vụ,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,828.449.130,687.686.122,828449130.0,687686122.0
Mua hàng hóa,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Mua hàng hóa,Mua hàng hóa,1.972.723,3.040.909,1972723.0,3040909.0
Doanh thu cho thuê,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Doanh thu cho thuê,Doanh thu cho thuê,16.011.909.676,14.595.411.329,16011909676.0,14595411329.0
Thu hồi gốc cho vay nguồn vốn vay ADB,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Thu hồi gốc cho vay nguồn vốn vay ADB,Thu hồi gốc cho vay nguồn vốn vay ADB,4.546.716.384,4.022.982.540,4546716384.0,4022982540.0
Lãi và phí của khoản cho vay lại nguồn vốn vay ADB,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Lãi và phí của khoản cho vay lại nguồn vốn vay ADB,Lãi và phí của khoản cho vay lại nguồn vốn vay ADB,6.454.974.769,3.507.645.104,6454974769.0,3507645104.0
Doanh thu bán tài sản,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Doanh thu bán tài sản,Doanh thu bán tài sản,32.600.000.000,-,32600000000.0,
Công ty Cổ phần Sản xuất - Xuất Nhập Khẩu Đệt MayCho vay,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Công ty Cổ phần Sản xuất - Xuất Nhập Khẩu Đệt MayCho vay,Công ty Cổ phần Sản xuất - Xuất Nhập Khẩu Đệt MayCho vay,23.500.000.000,3.500.000.000,23500000000.0,3500000000.0
Thu nhập tiền lãi từ cho vay,Tổng Công ty Cổ phần Đệt May Hòa Thọ > Thu nhập tiền lãi từ cho vay,Thu nhập tiền lãi từ cho vay,403.936.985,-,403936985.0,
