row_label_raw,row_label_full,col_0,31/12/2022VND,1/1/2022VND,numeric__31/12/2022VND,numeric__1/1/2022VND
Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,Phải thu dài hạn khác từ công ty con,,
Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (i),Phải thu dài hạn khác từ công ty con > Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (i),Phải thu từ Công ty TNHH Một thành viên Đệt 8-3 (i),170.496.650.079,170.496.650.079,170496650079.0,170496650079.0
Phải thu dài hạn Tổng Công ty Cổ phần Đệt May Hà Nội(Thuyết minh 9(a)),Phải thu dài hạn khác từ công ty con > Phải thu dài hạn Tổng Công ty Cổ phần Đệt May Hà Nội(Thuyết minh 9(a)),Phải thu dài hạn Tổng Công ty Cổ phần Đệt May Hà Nội(Thuyết minh 9(a)),136.932.000.000,-,136932000000.0,
Tài sản bàn giao cho Công ty TNHH Tổng Công tyDệt May Miền Bắc – Vinatex (ii),Phải thu dài hạn khác từ công ty con > Tài sản bàn giao cho Công ty TNHH Tổng Công tyDệt May Miền Bắc – Vinatex (ii),Tài sản bàn giao cho Công ty TNHH Tổng Công tyDệt May Miền Bắc – Vinatex (ii),64.230.543.181,97.802.456.331,64230543181.0,97802456331.0
Công ty TNHH Tổng Công ty Đệt May Miền Nam –Vinatex (Thuyết minh 9(a)),Phải thu dài hạn khác từ công ty con > Công ty TNHH Tổng Công ty Đệt May Miền Nam –Vinatex (Thuyết minh 9(a)),Công ty TNHH Tổng Công ty Đệt May Miền Nam –Vinatex (Thuyết minh 9(a)),40.220.269.071,-,40220269071.0,
Phải thu từ Công ty Cổ phần Sản xuất Xuất nhập khẩuDệt May,Phải thu dài hạn khác từ công ty con > Phải thu từ Công ty Cổ phần Sản xuất Xuất nhập khẩuDệt May,Phải thu từ Công ty Cổ phần Sản xuất Xuất nhập khẩuDệt May,19.462.747.660,-,19462747660.0,
Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Xuân do điều chuyển tài sản,Phải thu dài hạn khác từ công ty con > Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Xuân do điều chuyển tài sản,Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Xuân do điều chuyển tài sản,16.246.475.085,-,16246475085.0,
Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Phương (Thuyết minh 9(a)),Phải thu dài hạn khác từ công ty con > Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Phương (Thuyết minh 9(a)),Phải thu từ Công ty TNHH Một thành viên Đệt kimĐông Phương (Thuyết minh 9(a)),13.510.094.763,-,13510094763.0,
Đặt cọc bảo đảm thực hiện dự án đầu tư Dự án Nhà máyLiên hợp Sợi-Dệt-Nhuộm-May Quảng Nam (iii),Phải thu dài hạn khác từ công ty con > Đặt cọc bảo đảm thực hiện dự án đầu tư Dự án Nhà máyLiên hợp Sợi-Dệt-Nhuộm-May Quảng Nam (iii),Đặt cọc bảo đảm thực hiện dự án đầu tư Dự án Nhà máyLiên hợp Sợi-Dệt-Nhuộm-May Quảng Nam (iii),5.715.000.000,-,5715000000.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,
Đặt cọc tiền thuê văn phòng,Phải thu dài hạn khác > Đặt cọc tiền thuê văn phòng,Đặt cọc tiền thuê văn phòng,4.533.252.508,4.533.252.508,4533252508.0,4533252508.0
Khác,Phải thu dài hạn khác > Khác,Khác,18.286.359,18.286.359,18286359.0,18286359.0
,,,471.365.318.706,272.850.645.277,471365318706.0,272850645277.0
