row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2022 VND,1/1/2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2022 VND,numeric__1/1/2022 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,6.153.397.703.999,5.744.158.185.493,200.0,,6153397703999.0,5744158185493.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,2.019.143.246.695,1.558.807.565.975,210.0,,2019143246695.0,1558807565975.0
Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,211,6(b),61.843.907.911,-,211.0,,61843907911.0,
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,8(b),1.485.934.020.078,1.285.956.920.698,215.0,,1485934020078.0,1285956920698.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,9(b),471.365.318.706,272.850.645.277,216.0,,471365318706.0,272850645277.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,855.157.298.691,992.833.593.100,220.0,,855157298691.0,992833593100.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,797.363.441.490,933.271.962.271,221.0,12.0,797363441490.0,933271962271.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,1.657.691.236.575,1.727.153.894.887,222.0,,1657691236575.0,1727153894887.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(860.327.795.085),(793.881.932.616),223.0,,-860327795085.0,-793881932616.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,57.793.857.201,59.561.630.829,227.0,13.0,57793857201.0,59561630829.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,81.790.248.511,81.790.248.511,228.0,,81790248511.0,81790248511.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(23.996.391.310),(22.228.617.682),229.0,,-23996391310.0,-22228617682.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,199.656.844.545,104.028.340.787,240.0,,199656844545.0,104028340787.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,14,199.656.844.545,104.028.340.787,242.0,14.0,199656844545.0,104028340787.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,5(b),3.034.004.679.576,3.042.277.385.037,250.0,,3034004679576.0,3042277385037.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,2.142.081.329.010,2.142.081.329.010,251.0,,2142081329010.0,2142081329010.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,1.047.077.855.779,1.054.718.469.630,252.0,,1047077855779.0,1054718469630.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,39.789.498.900,55.758.224.260,253.0,,39789498900.0,55758224260.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(194.944.004.113),(210.280.637.863),254.0,,-194944004113.0,-210280637863.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,45.435.634.492,46.211.300.594,260.0,,45435634492.0,46211300594.0
Chỉ phí trả trước dài hạn,Chỉ phí trả trước dài hạn,Chỉ phí trả trước dài hạn,261,15,45.435.634.492,46.211.300.594,261.0,15.0,45435634492.0,46211300594.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,8.486.123.167.774,8.435.410.984.901,270.0,,8486123167774.0,8435410984901.0
