row_label_raw,row_label_full,col_0,31/12/2022 > Chênh lệch tạm thời VND,31/12/2022 > Giá trị thuế VND,1/1/2022 > Chênh lệch tạm thời VND,1/1/2022 > Giá trị thuế VND,numeric__31/12/2022 > Chênh lệch tạm thời VND,numeric__31/12/2022 > Giá trị thuế VND,numeric__1/1/2022 > Chênh lệch tạm thời VND,numeric__1/1/2022 > Giá trị thuế VND
Các chênh lệch tạm thời Lỗ tính thuế,Các chênh lệch tạm thời Lỗ tính thuế,Các chênh lệch tạm thời Lỗ tính thuế,(4.390.776.425)203.443.496.199,(878.155.285)40.688.699.240,35.006.111.9536.579.335.154,7.001.222.3901.315.867.031,,,3.5006111953657935e+20,7.001222390131587e+19
,,,199.052.719.774,39.810.543.955,41.585.447.107,8.317.089.421,199052719774.0,39810543955.0,41585447107.0,8317089421.0
