row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,,
Cho vay,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Cho vay,Cho vay,-,10.000.000.000,,10000000000.0
Thu hồi gốc cho vay,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Thu hồi gốc cho vay,Thu hồi gốc cho vay,10.000.000.000,-,10000000000.0,
Thu nhập lãi cho vay,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Thu nhập lãi cho vay,Thu nhập lãi cho vay,179.753.424,110.136.986,179753424.0,110136986.0
Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,,
Doanh thu bán hàng hóa,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,-,26.800.000,,26800000.0
Doanh thu cung cấp dịch vụ,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,50.000.000,-,50000000.0,
Thu hồi gốc cho vay,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Thu hồi gốc cho vay,Thu hồi gốc cho vay,-,23.700.000.000,,23700000000.0
Lãi vay,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Lãi vay,Lãi vay,-,648.372.603,,648372603.0
Thu hồi gốc cho vay dự án May Tuyên Quang,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Thu hồi gốc cho vay dự án May Tuyên Quang,Thu hồi gốc cho vay dự án May Tuyên Quang,35.204.940.840,11.621.558.440,35204940840.0,11621558440.0
Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,Công ty TNHH Một thành viên Đệt kim Đông Xuân,,
Doanh thu bán hàng hóa,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,15.819.169.874,4.319.288.262,15819169874.0,4319288262.0
Doanh thu cung cấp dịch vụ,Công ty TNHH Một thành viên Đệt kim Đông Xuân > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,489.807.347,449.099.826,489807347.0,449099826.0
