row_label_raw,row_label_full,col_0,2025 > Giá trị VND,2025 > Số có khả năng trả nợ VND,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,numeric__2025 > Giá trị VND,numeric__2025 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Finesse Impex Limited,Bên thứ ba > Finesse Impex Limited,Finesse Impex Limited,44.798.010.846,44.798.010.846,111.236.653.589,111.236.653.589,44798010846.0,44798010846.0,111236653589.0,111236653589.0
Shine Jewels,Bên thứ ba > Shine Jewels,Shine Jewels,34.273.965.631,34.273.965.631,53.414.863.174,53.414.863.174,34273965631.0,34273965631.0,53414863174.0,53414863174.0
Diarough (Hong Kong) Ltd,Bên thứ ba > Diarough (Hong Kong) Ltd,Diarough (Hong Kong) Ltd,11.896.809.852,11.896.809.852,74.206.861.072,74.206.861.072,11896809852.0,11896809852.0,74206861072.0,74206861072.0
Khác,Bên thứ ba > Khác,Khác,242.892.543.185,242.892.543.185,385.430.148.941,385.430.148.941,242892543185.0,242892543185.0,385430148941.0,385430148941.0
Bên liên quan (Thuyết minh 36(b)),Bên thứ ba > Bên liên quan (Thuyết minh 36(b)),Bên liên quan (Thuyết minh 36(b)),-,-,2.571.372,2.571.372,,,2571372.0,2571372.0
,,,333.861.329.514,333.861.329.514,624.291.098.148,624.291.098.148,333861329514.0,333861329514.0,624291098148.0,624291098148.0
