row_label_raw,row_label_full,col_0,2025,2024,numeric__2025,numeric__2024
Number of shares registered,Number of shares registered,Number of shares registered,"341,318,666","338,074,776",,
Number of shares issued,Number of shares issued,Number of shares issued,"341,318,666","338,074,776",,
Number of shares repurchased,Number of shares issued > Number of shares repurchased,Number of shares repurchased,"(169,559)","(169,559)",-169.559,-169.559
Number of existing shares in circulation,Number of existing shares in circulation,Number of existing shares in circulation,"341,149,107","337,905,217",,
