row_label_raw,row_label_full,col_0,2025 > Giá gốc VND,2025 > Giá trị hợp lý VND,2024 > Dự phòng VND,2024 > Giá gốc VND,2024 > Giá trị hợp lý VND,numeric__2025 > Giá gốc VND,numeric__2025 > Giá trị hợp lý VND,numeric__2024 > Dự phòng VND,numeric__2024 > Giá gốc VND,numeric__2024 > Giá trị hợp lý VND
395.271.613.400,395.271.613.400,395.271.613.400,(*),(395.271.613.400),395.271.613.400,(*),(395.271.613.400),,-395271613400.0,395271613400.0,,-395271613400.0
3.980.000.000,3.980.000.000,3.980.000.000,(*),-,3.980.000.000,(*),-,,,3980000000.0,,
1.950.000.000,1.950.000.000,1.950.000.000,(*),-,-,-,-,,,,,
401.201.613.400,1.950.000.000 > 401.201.613.400,401.201.613.400,,(395.271.613.400),399.251.613.400,,(395.271.613.400),,-395271613400.0,399251613400.0,,-395271613400.0
