row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,-,3.682.605.485.967,,31.0,,3682605485967.0
2.,III. > 2.,2.,Tiền thu từ đi vay,33,2.379.041.976.171,4.670.126.471.916,,33.0,2379041976171.0,4670126471916.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(4.908.623.387.737),(2.940.662.537.028),,34.0,-4908623387737.0,-2940662537028.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(425.301.086.000),(64.555.000),,36.0,-425301086000.0,-64555000.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(2.954.882.497.566),5.412.004.865.855,,40.0,-2954882497566.0,5412004865855.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,(72.869.387.778),119.129.612.874,,50.0,-72869387778.0,119129612874.0
4.,III. > 4.,4.,Tiền và tương đương tiền đầu năm,60,359.624.728.013,240.494.002.853,,60.0,359624728013.0,240494002853.0
4.,III. > 4.,4.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,12.118.373,1.112.286,,61.0,12118373.0,1112286.0
4.,III. > 4.,4.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,286.767.458.608,359.624.728.013,,70.0,286767458608.0,359624728013.0
