row_label_raw,row_label_full,Năm phát sinh,Năm hết hạn,Lỗ tính thuế,Số lỗ đã chuyển đến ngày 31 tháng 12 năm 2022,Số lỗ tính thuế chưa sử dụng tại ngày 31 tháng 12 năm 2022,numeric__Năm hết hạn,numeric__Lỗ tính thuế,numeric__Số lỗ đã chuyển đến ngày 31 tháng 12 năm 2022,numeric__Số lỗ tính thuế chưa sử dụng tại ngày 31 tháng 12 năm 2022
,,,,VND,VND,VND,,,,
2019,2019,2019,2024,114.252.818.790,(1.013.149.433),113.239.669.357,2024.0,114252818790.0,-1013149433.0,113239669357.0
2022,2022,2022,2027,375.663.932.977,-,375.663.932.977,2027.0,375663932977.0,,375663932977.0
,,,,489.916.751.767,(1.013.149.433),488.903.602.334,,489916751767.0,-1013149433.0,488903602334.0
