row_label_raw,row_label_full,Đối tượng > Công ty TNHH MTV Năng lượng GELEX Ninh Thuận > Công ty Cổ phần Điện lực GELEX,Số tiền (VND) > 534.375.000.000 > 400.000.000.000 > 200.000.000.000,"Thời hạn vay/Lãi suất > Thời hạn trả gốc vay cuối cùng ngày 31 tháng 12 năm 2029 với lãi suất 9,5%/năm > Thời hạn vay là 24 tháng từ ngày 07 tháng 11 năm 2022 đến ngày 07 tháng 11 năm 2024 với lãi suất 10%/năm. > Thời hạn vay là 24 tháng từ ngày 30 tháng 9 năm 2022 đến ngày 30 tháng 9 năm 2024 với lãi suất 10%/năm.",numeric__Số tiền (VND) > 534.375.000.000 > 400.000.000.000 > 200.000.000.000,"numeric__Thời hạn vay/Lãi suất > Thời hạn trả gốc vay cuối cùng ngày 31 tháng 12 năm 2029 với lãi suất 9,5%/năm > Thời hạn vay là 24 tháng từ ngày 07 tháng 11 năm 2022 đến ngày 07 tháng 11 năm 2024 với lãi suất 10%/năm. > Thời hạn vay là 24 tháng từ ngày 30 tháng 9 năm 2022 đến ngày 30 tháng 9 năm 2024 với lãi suất 10%/năm."
,,,1.134.375.000.000,,1134375000000.0,
Trong đó:Cho vay dài hạn đến hạn thu,Trong đó:Cho vay dài hạn đến hạn thu,Trong đó:Cho vay dài hạn đến hạn thu,73.750.000.000,,73750000000.0,
Cho vay dài hạn,Cho vay dài hạn,Cho vay dài hạn,1.060.625.000.000,,1060625000000.0,
