row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí trả trước liên quan đến trái phiếu,a. Ngắn hạn > Chi phí trả trước liên quan đến trái phiếu,Chi phí trả trước liên quan đến trái phiếu,10.408.023.089,11.453.726.315,10408023089.0,11453726315.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,3.250.185.715,2.370.513.150,3250185715.0,2370513150.0
,,,13.658.208.804,13.824.239.465,13658208804.0,13824239465.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,b. Dải hạn,,
Xây dựng hạ tầng và san nền (i),b. Dải hạn > Xây dựng hạ tầng và san nền (i),Xây dựng hạ tầng và san nền (i),9.541.295.356,10.074.918.520,9541295356.0,10074918520.0
Tiền thuê đất trả trước (i),b. Dải hạn > Tiền thuê đất trả trước (i),Tiền thuê đất trả trước (i),6.210.600.960,6.407.535.924,6210600960.0,6407535924.0
Sửa chữa và cải tạo văn phòng,b. Dải hạn > Sửa chữa và cải tạo văn phòng,Sửa chữa và cải tạo văn phòng,3.021.637.944,5.976.456.745,3021637944.0,5976456745.0
"Công cụ, dụng cụ xuất dùng","b. Dải hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",680.555.536,1.007.802.212,680555536.0,1007802212.0
Chi phí trả trước dài hạn khác,b. Dải hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,3.063.992.514,3.621.321.729,3063992514.0,3621321729.0
,,,22.518.082.310,27.088.035.130,22518082310.0,27088035130.0
