row_label_raw,row_label_full,col_0,31/12/2017 > Giá gốc,31/12/2017 > Giá trị hợp lý,31/12/2017 > Dự phòng,01/01/2017 > Giá gốc,01/01/2017 > Giá trị hợp lý (i),01/01/2017 > Dự phòng,numeric__31/12/2017 > Giá gốc,numeric__31/12/2017 > Giá trị hợp lý,numeric__31/12/2017 > Dự phòng,numeric__01/01/2017 > Giá gốc,numeric__01/01/2017 > Giá trị hợp lý (i),numeric__01/01/2017 > Dự phòng
Công ty Cổ phần Nhựa Bao bì Vinh,Công ty Cổ phần Nhựa Bao bì Vinh,Công ty Cổ phần Nhựa Bao bì Vinh,-,-,-,32.906.553.255,67.660.740.000,-,,,,32906553255.0,67660740000.0,
Cộng,Cộng,Cộng,-,-,-,32.906.553.255,67.660.740.000,-,,,,32906553255.0,67660740000.0,
