row_label_raw,row_label_full,col_0,Năm 2017VND,Năm 2016VND,numeric__Năm 2017VND,numeric__Năm 2016VND
Tổng thu nhập trước thuế thu nhập DN,Tổng thu nhập trước thuế thu nhập DN,Tổng thu nhập trước thuế thu nhập DN,300.196.344.047,151.428.631.122,300196344047.0,151428631122.0
Các khoản điều chỉnh cho thu nhập chịu thuế,Các khoản điều chỉnh cho thu nhập chịu thuế,Các khoản điều chỉnh cho thu nhập chịu thuế,(55.426.260.932),(47.532.422.070),-55426260932.0,-47532422070.0
Cộng: Chi phí không được trừ,Cộng: Chi phí không được trừ,Cộng: Chi phí không được trừ,2.595.569.239,2.191.227.598,2595569239.0,2191227598.0
Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,Cộng: Lãi CLTG chưa thực hiện năm trước đã thực hiện năm nay,37.445.560,-,37445560.0,
Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,Trừ: Thu nhập không chịu thuế,58.059.275.731,49.723.649.668,58059275731.0,49723649668.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,244.770.083.115,103.896.209.052,244770083115.0,103896209052.0
Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,Trong đó:- Thu nhập chịu thuế không được hưởng ưu đãi,244.770.083.115,103.896.209.052,244770083115.0,103896209052.0
Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp- Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế năm hiện hành,48.954.016.623,20.779.241.810,48954016623.0,20779241810.0
Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,Điều chỉnh chi phí thuế TNDN của các năm trước vào chi phí thuế thu nhập hiện hành,(72.000.000),-,-72000000.0,
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,48.882.016.623,20.779.241.810,48882016623.0,20779241810.0
