row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2024 VND,1/1/2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2024 VND,numeric__1/1/2024 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,5.188.334.993.921,4.935.840.737.812,400.0,,5188334993921.0,4935840737812.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,25,5.188.334.993.921,4.935.840.737.812,410.0,25.0,5188334993921.0,4935840737812.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,26,3.576.421.210.000,3.109.955.580.000,411.0,26.0,3576421210000.0,3109955580000.0
- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,3.576.421.210.000,3.109.955.580.000,,,3576421210000.0,3109955580000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,711.136.556.786,711.136.556.786,412.0,,711136556786.0,711136556786.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,246.973.837.431,246.973.837.431,418.0,,246973837431.0,246973837431.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,64.632.444.542,64.632.444.542,420.0,,64632444542.0,64632444542.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,589.170.945.162,803.142.319.053,421.0,,589170945162.0,803142319053.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,325.406.623.263,693.331.661.162,,,325406623263.0,693331661162.0
- LNST năm nay,- LNST năm nay,- LNST năm nay,421b,,263.764.321.899,109.810.657.891,,,263764321899.0,109810657891.0
TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN(440 = 300 + 400),440,,11.601.805.164.575,10.751.985.852.670,440.0,,11601805164575.0,10751985852670.0
