row_label_raw,row_label_full,31/12/2024 VND,1/1/2024 VND,numeric__1/1/2024 VND
2.360.630.064.753,2.360.630.064.753,2.360.630.064.753,2.063.793.603.649,2063793603649.0
1.188.673.118.092,1.188.673.118.092,1.188.673.118.092,1.183.899.763.518,1183899763518.0
(291.377.000.713),(291.377.000.713),(291.377.000.713),(230.048.000.000),-230048000000.0
3.257.926.182.132,3.257.926.182.132,3.257.926.182.132,3.017.645.367.167,3017645367167.0
