row_label_raw,row_label_full,col_0,31/12/2024 > Chênh lệch tạm thời VND,31/12/2024 > Giá trị thuế VND,1/1/2024 > Chênh lệch tạm thời VND,1/1/2024 > Giá trị thuế VND,numeric__31/12/2024 > Chênh lệch tạm thời VND,numeric__31/12/2024 > Giá trị thuế VND,numeric__1/1/2024 > Chênh lệch tạm thời VND,numeric__1/1/2024 > Giá trị thuế VND
Chênh lệch tạm thời về chi phí lãi vay được khấu trừ,Chênh lệch tạm thời về chi phí lãi vay được khấu trừ,Chênh lệch tạm thời về chi phí lãi vay được khấu trừ,252.671.864.844,50.534.372.969,178.180.356.869,35.636.071.374,252671864844.0,50534372969.0,178180356869.0,35636071374.0
Chênh lệch tạm thời về dự phòng phải thu khó đòi,Chênh lệch tạm thời về dự phòng phải thu khó đòi,Chênh lệch tạm thời về dự phòng phải thu khó đòi,30.187.042.789,6.037.408.558,-,-,30187042789.0,6037408558.0,,
Lỗ tính thuế,Lỗ tính thuế,Lỗ tính thuế,7.254.907.171,1.450.981.434,11.189.009.915,2.237.801.983,7254907171.0,1450981434.0,11189009915.0,2237801983.0
,,,290.113.814.804,58.022.762.961,189.369.366.784,37.873.873.357,290113814804.0,58022762961.0,189369366784.0,37873873357.0
