row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VND,numeric__31/12/2024VND,numeric__1/1/2024VND
Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,,
Công ty Cổ phần Địa ốc Mỹ Đình,Công ty con cấp 1 > Công ty Cổ phần Địa ốc Mỹ Đình,Công ty Cổ phần Địa ốc Mỹ Đình,27.234.176.793,-,27234176793.0,
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty con cấp 1 > Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,24.000.000.000,22.000.000.000,24000000000.0,22000000000.0
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty con cấp 1 > Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,5.500.000.000,10.000.000.000,5500000000.0,10000000000.0
Công ty Cổ phần Thủy điện Sông Gâm,Công ty con cấp 1 > Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,-,5.160.000.000,,5160000000.0
Công ty Cổ phần Khoáng sản Tấn Phát,Công ty con cấp 1 > Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,-,50.000.000.000,,50000000000.0
Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,,
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên – công ty con của Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty con cấp 2 > Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên – công ty con của Công ty TNHH Chế tạo Cột thép Đông Anh,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên – công ty con của Công ty TNHH Chế tạo Cột thép Đông Anh,16.302.693.400,16.302.693.400,16302693400.0,16302693400.0
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Công ty Cổ phần Tư vấn Năng lượng Xanh Toàn cầu,Bên khác > Công ty Cổ phần Tư vấn Năng lượng Xanh Toàn cầu,Công ty Cổ phần Tư vấn Năng lượng Xanh Toàn cầu,2.588.410.051,2.588.410.051,2588410051.0,2588410051.0
,,,75.625.280.244,106.051.103.451,75625280244.0,106051103451.0
