row_label_raw,row_label_full,Thuế giá trị gia tăng (*),1/1/2024VND > 1.505.376.915,Số phải nộp trong năm VND > 73.165.264.212,Số đã nộp/bù trừ trong năm VND > (72.145.042.365),31/12/2024VND > 2.525.598.762,numeric__1/1/2024VND > 1.505.376.915,numeric__Số phải nộp trong năm VND > 73.165.264.212,numeric__Số đã nộp/bù trừ trong năm VND > (72.145.042.365),numeric__31/12/2024VND > 2.525.598.762
"Thuế xuất khẩu, nhập khẩu","Thuế xuất khẩu, nhập khẩu","Thuế xuất khẩu, nhập khẩu",-,187.186.666,(187.186.666),-,,187186666.0,-187186666.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.889.550.688,1.493.027.973,(2.681.782.076),700.796.585,1889550688.0,1493027973.0,-2681782076.0,700796585.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,175.793.657,7.584.417.518,(7.571.709.689),188.501.486,175793657.0,7584417518.0,-7571709689.0,188501486.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,861.157.836,42.038.110.962,(41.542.907.210),1.356.361.588,861157836.0,42038110962.0,-41542907210.0,1356361588.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,574.192.379.216,(574.192.379.216),-,,574192379216.0,-574192379216.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",1.536.513.768,20.461.734.756,(18.979.753.788),3.018.494.736,1536513768.0,20461734756.0,-18979753788.0,3018494736.0
,,,5.968.392.864,719.122.121.303,(717.300.761.010),7.789.753.157,5968392864.0,719122121303.0,-717300761010.0,7789753157.0
