row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,,
Doanh thu cho thuê,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam > Doanh thu cho thuê,Doanh thu cho thuê,247.800.002,231.709.092,247800002.0,231709092.0
Mua dịch vụ xây lắp,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,24.243.159.966,-,24243159966.0,
Cổ tức được chia,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam > Cổ tức được chia,Cổ tức được chia,1.020.000.000,1.377.000.000,1020000000.0,1377000000.0
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,,
Mua dịch vụ xây lắp,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,33.671.475.000,-,33671475000.0,
Mua tài sản cố định,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Mua tài sản cố định,Mua tài sản cố định,-,2.720.161.500,,2720161500.0
Mua hàng hóa,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Mua hàng hóa,Mua hàng hóa,5.341.790.000,77.486.247.425,5341790000.0,77486247425.0
Cổ tức được chia,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Cổ tức được chia,Cổ tức được chia,1.147.500.000,918.000.000,1147500000.0,918000000.0
Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,Công ty Cổ phần Khoáng sản Tấn Phát,,
Doanh thu cho thuê,Công ty Cổ phần Khoáng sản Tấn Phát > Doanh thu cho thuê,Doanh thu cho thuê,178.036.368,178.036.368,178036368.0,178036368.0
Doanh thu dịch vụ,Công ty Cổ phần Khoáng sản Tấn Phát > Doanh thu dịch vụ,Doanh thu dịch vụ,32.750.077.856,103.647.013.729,32750077856.0,103647013729.0
Cho vay,Công ty Cổ phần Khoáng sản Tấn Phát > Cho vay,Cho vay,71.000.000.000,-,71000000000.0,
Thu hồi khoản cho vay,Công ty Cổ phần Khoáng sản Tấn Phát > Thu hồi khoản cho vay,Thu hồi khoản cho vay,122.142.397.260,-,122142397260.0,
Lãi cho vay,Công ty Cổ phần Khoáng sản Tấn Phát > Lãi cho vay,Lãi cho vay,3.006.162.207,8.632.344.358,3006162207.0,8632344358.0
Bao gồm lãi cho vay nhập gốc,Công ty Cổ phần Khoáng sản Tấn Phát > Bao gồm lãi cho vay nhập gốc,Bao gồm lãi cho vay nhập gốc,1.142.397.260,6.307.269.431,1142397260.0,6307269431.0
Cổ tức được chia,Công ty Cổ phần Khoáng sản Tấn Phát > Cổ tức được chia,Cổ tức được chia,104.025.228.000,,104025228000.0,
Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,,
Doanh thu dịch vụ xây lắp,Công ty Cổ phần Thủy điện Sông Gâm > Doanh thu dịch vụ xây lắp,Doanh thu dịch vụ xây lắp,7.540.889.204,5.078.692.394,7540889204.0,5078692394.0
Doanh thu cho thuê,Công ty Cổ phần Thủy điện Sông Gâm > Doanh thu cho thuê,Doanh thu cho thuê,66.000.000,33.000.000,66000000.0,33000000.0
Doanh thu khác,Công ty Cổ phần Thủy điện Sông Gâm > Doanh thu khác,Doanh thu khác,6.364.366.286,-,6364366286.0,
Doanh thu chuyển nhượng dự án,Công ty Cổ phần Thủy điện Sông Gâm > Doanh thu chuyển nhượng dự án,Doanh thu chuyển nhượng dự án,9.364.077.009,-,9364077009.0,
Cho vay,Công ty Cổ phần Thủy điện Sông Gâm > Cho vay,Cho vay,44.000.000.000,6.000.000.000,44000000000.0,6000000000.0
Thu hồi khoản cho vay,Công ty Cổ phần Thủy điện Sông Gâm > Thu hồi khoản cho vay,Thu hồi khoản cho vay,44.000.000.000,-,44000000000.0,
Lãi cho vay,Công ty Cổ phần Thủy điện Sông Gâm > Lãi cho vay,Lãi cho vay,64.323.288,746.235.616,64323288.0,746235616.0
Mua cổ phần thông qua bù trừ với khoản cho vay,Công ty Cổ phần Thủy điện Sông Gâm > Mua cổ phần thông qua bù trừ với khoản cho vay,Mua cổ phần thông qua bù trừ với khoản cho vay,5.160.000.000,15.840.000.000,5160000000.0,15840000000.0
Mua cổ phần thông qua bù trừ cổ tức phải thu,Công ty Cổ phần Thủy điện Sông Gâm > Mua cổ phần thông qua bù trừ cổ tức phải thu,Mua cổ phần thông qua bù trừ cổ tức phải thu,1.114.668.493,-,1114668493.0,
Mua cổ phần,Công ty Cổ phần Thủy điện Sông Gâm > Mua cổ phần,Mua cổ phần,59.725.331.507,-,59725331507.0,
