row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VND,numeric__31/12/2024VND,numeric__1/1/2024VND
Phải thu lãi cho vay,Phải thu lãi cho vay,Phải thu lãi cho vay,Phải thu lãi cho vay,Phải thu lãi cho vay,,
Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,Công ty con cấp 1,,
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty con cấp 1 > Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,930.410.959,-,930410959.0,
Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty con cấp 1 > Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,549.160.386,-,549160386.0,
Công ty Cổ phần Năng lượng Bảo Lâm,Công ty con cấp 1 > Công ty Cổ phần Năng lượng Bảo Lâm,Công ty Cổ phần Năng lượng Bảo Lâm,197.835.616,151.232.877,197835616.0,151232877.0
Công ty Cổ phần Thiết bị Thương mại,Công ty con cấp 1 > Công ty Cổ phần Thiết bị Thương mại,Công ty Cổ phần Thiết bị Thương mại,6.575.342,-,6575342.0,
Công ty Cổ phần Thủy điện Sông Gâm,Công ty con cấp 1 > Công ty Cổ phần Thủy điện Sông Gâm,Công ty Cổ phần Thủy điện Sông Gâm,-,1.050.345.205,,1050345205.0
Công ty Cổ phần PC1 Ninh Bình,Công ty con cấp 1 > Công ty Cổ phần PC1 Ninh Bình,Công ty Cổ phần PC1 Ninh Bình,-,89.424.658,,89424658.0
Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,,
Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty con cấp 2 > Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,Công ty Cổ phần Cột thép Mạ kẽm Thái Nguyên,4.932.251.636,6.451.778.458,4932251636.0,6451778458.0
,,,6.616.233.939,7.742.781.198,6616233939.0,7742781198.0
,,,159.221.670.195,110.654.932.759,159221670195.0,110654932759.0
