row_label_raw,row_label_full,Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Thành An > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam – Chi nhánh Hà Nội,Loại tiền > VND,31/12/2024VND > 400.993.165.167 > 252.648.011.672,1/1/2024VND > 436.540.705.500 > 114.459.443.366,numeric__Loại tiền > VND,numeric__31/12/2024VND > 400.993.165.167 > 252.648.011.672,numeric__1/1/2024VND > 436.540.705.500 > 114.459.443.366
Ngân hàng BNP Paribas – Chi nhánh Hà Nội,Ngân hàng BNP Paribas – Chi nhánh Hà Nội,Ngân hàng BNP Paribas – Chi nhánh Hà Nội,VND,171.609.360.756,283.545.093.202,,171609360756.0,283545093202.0
Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng TMCP Quốc tế Việt Nam,VND,150.906.275.678,114.007.847.000,,150906275678.0,114007847000.0
Ngân hàng TNHH MTV Shinhan Việt Nam – Chi nhánh Hà Nội,Ngân hàng TNHH MTV Shinhan Việt Nam – Chi nhánh Hà Nội,Ngân hàng TNHH MTV Shinhan Việt Nam – Chi nhánh Hà Nội,VND,109.933.069.913,4.853.534.209,,109933069913.0,4853534209.0
Ngân hàng TNHH Một thành viên HSBC,Ngân hàng TNHH Một thành viên HSBC,Ngân hàng TNHH Một thành viên HSBC,VND,98.415.102.212,227.759.337.190,,98415102212.0,227759337190.0
Ngân hàng TMCP Ngoại thương Việt Nam – Sở giao dịch,Ngân hàng TMCP Ngoại thương Việt Nam – Sở giao dịch,Ngân hàng TMCP Ngoại thương Việt Nam – Sở giao dịch,VND,87.274.514.998,80.641.120.535,,87274514998.0,80641120535.0
Ngân hàng TMHH MTV United Overseas Bank (Việt Nam),Ngân hàng TMHH MTV United Overseas Bank (Việt Nam),Ngân hàng TMHH MTV United Overseas Bank (Việt Nam),VND,2.797.252.789,-,,2797252789.0,
Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,Ngân hàng Bank of China (Hong Kong) Limited – Chi nhánh Tp. Hồ Chí Minh,VND,-,115.608.041.597,,,115608041597.0
Ngân hàng TNHH MTV Woori Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TNHH MTV Woori Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TNHH MTV Woori Việt Nam – Chi nhánh Hoàn Kiểm,VND,-,53.591.299.638,,,53591299638.0
