row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị VND,31/12/2023 > Số có khả năng trả nợ VND,31/12/2022 > Giá trị VND,31/12/2022 > Số có khả năng trả nợ VND,numeric__31/12/2023 > Giá trị VND,numeric__31/12/2023 > Số có khả năng trả nợ VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,2.491.956.984.492,2.491.956.984.492,2.967.363.745.673,2.967.363.745.673,2491956984492.0,2491956984492.0,2967363745673.0,2967363745673.0
Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),111.020.306.218,111.020.306.218,241.841.748.695,241.841.748.695,111020306218.0,111020306218.0,241841748695.0,241841748695.0
,,,2.602.977.290.710,2.602.977.290.710,3.209.205.494.368,3.209.205.494.368,2602977290710.0,2602977290710.0,3209205494368.0,3209205494368.0
