row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Cổ phiếu quỹ VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Cổ phiếu quỹ VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,907.469.273,9.075.516.490.000,(823.760.000),9.074.692.730.000,907469273.0,9075516490000.0,-823760000.0,9074692730000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,6.726.641,66.442.650.000,823.760.000,67.266.410.000,6726641.0,66442650000.0,823760000.0,67266410000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,182.830.658,1.828.306.580.000,-,1.828.306.580.000,182830658.0,1828306580000.0,,1828306580000.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,1.097.026.572,10.970.265.720.000,-,10.970.265.720.000,1097026572.0,10970265720000.0,,10970265720000.0
Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,Phát hành cổ phiếu mới,7.305.050,73.050.500.000,-,73.050.500.000,7305050.0,73050500000.0,,73050500000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,165.637.253,1.656.372.530.000,-,1.656.372.530.000,165637253.0,1656372530000.0,,1656372530000.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,1.269.968.875,12.699.688.750.000,-,12.699.688.750.000,1269968875.0,12699688750000.0,,12699688750000.0
