row_label_raw,row_label_full,col_0,31/12/2023Cổ phiếu phổ thông,31/12/2022Cổ phiếu phổ thông,numeric__31/12/2023Cổ phiếu phổ thông,numeric__31/12/2022Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,1.269.968.875,1.097.026.572,1269968875.0,1097026572.0
Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Số lượng cổ phiếu đã phát hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,1.269.968.8751.269.968.87519.241.459,1.097.026.5721.097.026.57215.836.905,1.269968875126997e+27,1.0970265721097026e+27
Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,Số lượng cổ phiếu đã mua lại,-,-,,
Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Số lượng cổ phiếu đã mua lại > Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,Số lượng cổ phiếu đang lưu hànhCổ phiếu phổ thông- Trong đó: cổ phiếu bị hạn chế quyền chuyển giao quyền sở hữu,1.269.968.8751.269.968.87519.241.459,1.097.026.5721.097.026.57215.836.905,1.269968875126997e+27,1.0970265721097026e+27
