row_label_raw,row_label_full,col_0,2023,2022,numeric__2023,numeric__2022
Ngoại tê:,Ngoại tê:,Ngoại tê:,Ngoại tê:,Ngoại tê:,,
USD,Ngoại tê: > USD,USD,"413.358.212,44","351.914.166,50",413358212.44,351914166.5
JPY,Ngoại tê: > JPY,JPY,"52.101.251.890,00","33.222.373.423,00",52101251890.0,33222373423.0
