row_label_raw,row_label_full,col_0,Công nghệ thông tin và viễn thông,Công nghệ thông tin và viễn thông_1,Công nghệ thông tin và viễn thông_2,Công nghệ thông tin và viễn thông_3,"Đầu tư, giáo dục và khác",Loại trừ hợp nhất,Tổng cộng,numeric__Công nghệ thông tin và viễn thông,numeric__Công nghệ thông tin và viễn thông_1,numeric__Công nghệ thông tin và viễn thông_2,numeric__Công nghệ thông tin và viễn thông_3,"numeric__Đầu tư, giáo dục và khác",numeric__Loại trừ hợp nhất,numeric__Tổng cộng
,,,Phần mềm xuất khẩu,"Dịch vụ CNTT, phần mềm và giải pháp phần mềm, tích hợp hệ thống",Viễn thông,Nội dung số,"Đầu tư, giáo dục và khác",Loại trừ hợp nhất,Tổng cộng,,,,,,,
Doanh thu thuần theo bộ phận,Doanh thu thuần theo bộ phận,Doanh thu thuần theo bộ phận,24.288.049(20.481.911),7.161.056(6.901.693),15.185.852(12.616.038),619.959(524.404),6.572.800(5.087.938),(1.209.815)1.445.711,52.617.901(44.166.273),,,,,,,
"Chi phí theo bộ phân (*)Trong đó:- Tổng chi phí khấu hao TSCĐ vàphản bổ LTTM- Tổng phân bổ chi phí trả trước dài hạnPhần (lỗ)/ lãi trong công ty liên doanh, liên kết (19.807)Kết quả HĐKD theo bộ phậnLợi nhuận trước thuế theo bộ phận","Chi phí theo bộ phân (*)Trong đó:- Tổng chi phí khấu hao TSCĐ vàphản bổ LTTM- Tổng phân bổ chi phí trả trước dài hạnPhần (lỗ)/ lãi trong công ty liên doanh, liên kết (19.807)Kết quả HĐKD theo bộ phậnLợi nhuận trước thuế theo bộ phận","Chi phí theo bộ phân (*)Trong đó:- Tổng chi phí khấu hao TSCĐ vàphản bổ LTTM- Tổng phân bổ chi phí trả trước dài hạnPhần (lỗ)/ lãi trong công ty liên doanh, liên kết (19.807)Kết quả HĐKD theo bộ phậnLợi nhuận trước thuế theo bộ phận",(448.139)122.0973.786.3313.782.137,(134.623)39.288-259.363379.696,(1.329.413)1.813.845-2.569.8142.894.964,(3.902)9.428-95.555147.094,(396.525)238.95262.1541.547.0168.578.385,26.088(6.356)-235.896(6.579.270),(2.286.514)2.217.25442.3478.493.9759.203.006,,,,,,,
Tổng chi phí đã phát sinh để mua TSCĐvà các tài sản dài hạn khácTải sản bộ phận tại 31/12/2023Nợ phải trả bộ phân tại 31/12/2023,"Chi phí theo bộ phân (*)Trong đó:- Tổng chi phí khấu hao TSCĐ vàphản bổ LTTM- Tổng phân bổ chi phí trả trước dài hạnPhần (lỗ)/ lãi trong công ty liên doanh, liên kết (19.807)Kết quả HĐKD theo bộ phậnLợi nhuận trước thuế theo bộ phận > Tổng chi phí đã phát sinh để mua TSCĐvà các tài sản dài hạn khácTải sản bộ phận tại 31/12/2023Nợ phải trả bộ phân tại 31/12/2023",Tổng chi phí đã phát sinh để mua TSCĐvà các tài sản dài hạn khácTải sản bộ phận tại 31/12/2023Nợ phải trả bộ phân tại 31/12/2023,948.85318.702.52211.623.735,344.9607.069.1315.138.885,4.374.76120.337.57911.376.366,5.043948.342193.297,1.513.43125.196.69513.427.068,(21.797)(11.971.441)(11.409.535),7.165.25160.282.82830.349.816,9.48853187025221e+21,3.449607069131514e+19,4.374761203375791e+22,5043948342193297.0,1.5134312519669513e+22,,7.165251602828283e+22
