row_label_raw,row_label_full,Hợp đồng dở dang tại cuối năm,31/12/2023VND > Hợp đồng dở dang tại cuối năm,31/12/2022VND > Hợp đồng dở dang tại cuối năm,numeric__31/12/2023VND > Hợp đồng dở dang tại cuối năm,numeric__31/12/2022VND > Hợp đồng dở dang tại cuối năm
- Phải thu theo tiến độ kế hoạch hợp đồng,- Phải thu theo tiến độ kế hoạch hợp đồng,- Phải thu theo tiến độ kế hoạch hợp đồng,176.770.894.412,199.252.243.559,176770894412.0,199252243559.0
- Phải trả theo tiến độ kế hoạch hợp đồng,- Phải trả theo tiến độ kế hoạch hợp đồng,- Phải trả theo tiến độ kế hoạch hợp đồng,(78.456.375.540),(78.663.541.041),-78456375540.0,-78663541041.0
,,,98.314.518.872,120.588.702.518,98314518872.0,120588702518.0
Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,Chi phí hợp đồng cộng lợi nhuận đã ghi nhận trừ các khoản lỗ đã ghi nhận lũy kế,1.166.936.264.033,2.130.218.132.905,1166936264033.0,2130218132905.0
Trừ: Số đã phát hành hóa đơn theo tiến độ,Trừ: Số đã phát hành hóa đơn theo tiến độ,Trừ: Số đã phát hành hóa đơn theo tiến độ,(1.068.621.745.161),(2.009.629.430.387),-1068621745161.0,-2009629430387.0
,,,98.314.518.872,120.588.702.518,98314518872.0,120588702518.0
