row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2023 VND,Tại ngày 31 tháng 12 năm > 2022 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2023 VND,numeric__Tại ngày 31 tháng 12 năm > 2022 VND
100,100,100,TÀI SẢN NGẮN HẠN,,36.705.751.751.876,30.937.711.076.141,,,36705751751876.0,30937711076141.0
110,110,110,Tiền và các khoản tương đương tiền,4,8.279.156.683.221,6.440.177.174.322,,4.0,8279156683221.0,6440177174322.0
111,111,111,Tiền,,5.975.127.685.903,3.880.860.111.180,,,5975127685903.0,3880860111180.0
112,112,112,Các khoản tương đương tiền,,2.304.028.997.318,2.559.317.063.142,,,2304028997318.0,2559317063142.0
120,120,120,Đầu tư tài chính ngắn hạn,,16.104.205.358.010,13.047.234.131.950,,,16104205358010.0,13047234131950.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,5(a),16.104.205.358.010,13.047.234.131.950,,,16104205358010.0,13047234131950.0
130,130,130,Các khoản phải thu ngắn hạn,,9.674.343.237.344,8.502.895.161.839,,,9674343237344.0,8502895161839.0
131,131,131,Phải thu ngắn hạn của khách hàng,6,9.057.647.206.985,7.990.076.948.983,,6.0,9057647206985.0,7990076948983.0
132,132,132,Trả trước cho người bán ngắn hạn,7,482.074.732.731,292.916.357.080,,7.0,482074732731.0,292916357080.0
134,134,134,Phải thu theo tiền độ kế hoạch hợp đồng,8,176.770.894.412,199.252.243.559,,8.0,176770894412.0,199252243559.0
135,135,135,Phải thu về cho vay ngắn hạn,,515.430.000,882.560.901,,,515430000.0,882560901.0
136,136,136,Phải thu ngắn hạn khác,9(a),869.491.618.296,719.203.074.569,,,869491618296.0,719203074569.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,10,(912.156.645.080),(699.436.023.253),,10.0,-912156645080.0,-699436023253.0
140,140,140,Hàng tồn kho,11,1.593.411.075.233,1.965.787.736.563,,11.0,1593411075233.0,1965787736563.0
141,141,141,Hàng tồn kho,,1.724.956.924.671,2.121.118.039.562,,,1724956924671.0,2121118039562.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(131.545.849.438),(155.330.302.999),,,-131545849438.0,-155330302999.0
150,150,150,Tài sản ngắn hạn khác,,1.054.635.398.068,981.616.871.467,,,1054635398068.0,981616871467.0
151,151,151,Chi phí trả trước ngắn hạn,12(a),449.245.737.865,409.346.699.247,,,449245737865.0,409346699247.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",,528.984.574.991,392.864.305.787,,,528984574991.0,392864305787.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,13(a),76.405.085.212,179.405.866.433,,,76405085212.0,179405866433.0
