row_label_raw,row_label_full,Thuế giá trị gia tăng,Tại ngày1/1/2023VND > 255.208.197.922,Biến động do muaCông ty conVND > -,Số phát sinhtrong nămVND > 4.940.110.511.043,Số thực thu/thực nộp/cán trừtrong nămVND > (4.645.588.407.572),Tại ngày31/12/2023VND > 549.730.301.393,numeric__Tại ngày1/1/2023VND > 255.208.197.922,numeric__Biến động do muaCông ty conVND > -,numeric__Số phát sinhtrong nămVND > 4.940.110.511.043,numeric__Số thực thu/thực nộp/cán trừtrong nămVND > (4.645.588.407.572),numeric__Tại ngày31/12/2023VND > 549.730.301.393
Thuế TNDN,Thuế TNDN,Thuế TNDN,142.997.267.888,3.095.908.549,1.424.017.001.796,(971.344.830.054),598.765.348.179,142997267888.0,3095908549.0,1424017001796.0,-971344830054.0,598765348179.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,84.611.213.120,2.467.147.352,1.565.529.375.778,(1.468.999.564.042),183.608.172.208,84611213120.0,2467147352.0,1565529375778.0,-1468999564042.0,183608172208.0
Khác,Khác,Khác,8.426.372.229,935.558.486,237.025.571.132,(222.539.803.682),23.847.698.165,8426372229.0,935558486.0,237025571132.0,-222539803682.0,23847698165.0
,,,491.243.051.159,6.498.614.387,8.166.682.459.749,(7.308.472.605.350),1.355.951.519.945,491243051159.0,6498614387.0,8166682459749.0,-7308472605350.0,1355951519945.0
