row_label_raw,row_label_full,Trong vòng 1 năm > Từ năm thứ 1 đến năm thứ 2 > Từ năm thứ 2 đến năm thứ 5 > Sau 5 năm,31/12/2023VND > 1.304.944.926.125 > 69.377.293.800 > 129.457.403.654 > 5.849.443.260,31/12/2022VND > 856.364.609.725 > 1.276.573.372.159 > 176.367.074.850 > 4.659.757.900,numeric__31/12/2023VND > 1.304.944.926.125 > 69.377.293.800 > 129.457.403.654 > 5.849.443.260,numeric__31/12/2022VND > 856.364.609.725 > 1.276.573.372.159 > 176.367.074.850 > 4.659.757.900
,,,1.509.629.066.839,2.313.964.814.634,1509629066839.0,2313964814634.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,(1.304.944.926.125),(856.364.609.725),-1304944926125.0,-856364609725.0
,,,204.684.140.714,1.457.600.204.909,204684140714.0,1457600204909.0
