row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2023 VND,Tại ngày 31 tháng 12 năm > 2022 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2023 VND,numeric__Tại ngày 31 tháng 12 năm > 2022 VND
300,300,300,NỘ PHẢI TRẢ,,30.349.816.316.666,26.294.279.047.318,,,30349816316666.0,26294279047318.0
310,310,310,Nợ ngắn hạn,,29.651.673.556.227,24.521.161.696.202,,,29651673556227.0,24521161696202.0
311,311,311,Phải trả người bán ngắn hạn,17,2.602.977.290.710,3.209.205.494.368,,17.0,2602977290710.0,3209205494368.0
312,312,312,Người mua trả tiền trước ngắn hạn,18,602.010.036.721,491.097.603.761,,18.0,602010036721.0,491097603761.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,13(b),1.432.356.605.157,670.648.917.592,,,1432356605157.0,670648917592.0
314,314,314,Phải trả người lao động,,3.734.341.060.086,3.276.698.433.947,,,3734341060086.0,3276698433947.0
315,315,315,Chi phí phải trả ngắn hạn,19,848.293.082.410,807.640.094.658,,19.0,848293082410.0,807640094658.0
317,317,317,Phải trả theo tiến độ kế hoạch hợp đồng,8,78.456.375.540,78.663.541.041,,8.0,78456375540.0,78663541041.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,20(a),3.620.205.460.042,3.200.401.361.855,,,3620205460042.0,3200401361855.0
319,319,319,Phải trả ngắn hạn khác,21(a),1.015.101.605.957,568.807.386.283,,,1015101605957.0,568807386283.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,22(a),13.837.894.474.107,10.904.344.845.014,,,13837894474107.0,10904344845014.0
321,321,321,Dự phòng phải trả ngắn hạn,,417.401.434.437,251.132.995.783,,,417401434437.0,251132995783.0
322,322,322,"Quỹ khen thưởng, phúc lợi",,1.462.636.131.060,1.062.521.021.900,,,1462636131060.0,1062521021900.0
330,330,330,Nợ dài hạn,,698.142.760.439,1.773.117.351.116,,,698142760439.0,1773117351116.0
336,336,336,Doanh thu chưa thực hiện dài hạn,20(b),132.927.038.647,114.879.436.367,,,132927038647.0,114879436367.0
337,337,337,Phải trả dài hạn khác,21(b),41.914.135.058,28.146.819.108,,,41914135058.0,28146819108.0
338,338,338,Vay và nợ thuê tài chính dài hạn,22(b),208.074.996.962,1.477.830.333.990,,,208074996962.0,1477830333990.0
341,341,341,Thuế thu nhập hoãn lại phải trả,32,245.716.712.513,149.305.200.735,,32.0,245716712513.0,149305200735.0
342,342,342,Dự phòng phải trả dài hạn,,69.317.780.976,2.763.464.633,,,69317780976.0,2763464633.0
343,343,343,Quỹ phát triển khoa học và công nghệ,,192.096.283,192.096.283,,,192096283.0,192096283.0
