row_label_raw,row_label_full,STT,Tên công ty,Thuyết minh,Hoạt động chính,Tỷ lệ lợi ích tại > 31/12/2025,Tỷ lệ lợi ích tại > 1/1/2025,numeric__Tên công ty,numeric__Thuyết minh,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích tại > 31/12/2025,numeric__Tỷ lệ lợi ích tại > 1/1/2025
32,32,32,"Công ty TNHH Tầm nhìn Masan (""MH"")",(ii)/(f),Tự vấn quản lý đầu tư,"100,0%","100,0%",,,,1.0,1.0
33,33,33,"Công ty TNHH Plutus Holdings (""PLUTUS"")",(ii),Tự vấn quản lý đầu tư,"100,0%","100,0%",,,,1.0,1.0
34,34,34,"Công ty TNHH Mapleleaf (""MPL"")",(ii),Tự vấn quản lý đầu tư,"99,9%","99,9%",,,,0.9990000000000001,0.9990000000000001
35,35,35,"Công ty Cổ phần Masan Blue (""MBL"")",(ii),Kinh doanh và phân phối,"99,8%","99,8%",,,,0.998,0.998
36,36,36,"Công ty Cổ phần Masan High-Tech Materials (""MHT"")",(ii)/(d),Tự vấn quản lý đầu tư,"94,9%","94,9%",,,,0.9490000000000001,0.9490000000000001
37,37,37,"Công ty TNHH Một Thành viên Tài nguyên Masan Thái Nguyên (""MRTN"")",(ii)/(k),Tự vấn quản lý đầu tư,"94,9%","94,9%",,,,0.9490000000000001,0.9490000000000001
38,38,38,"Công ty TNHH Một Thành viên Thương mại và Đầu tư Thái Nguyên (""TNTI"")",(ii)/(k),Tự vấn quản lý đầu tư,"94,9%","94,9%",,,,0.9490000000000001,0.9490000000000001
39,39,39,"Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo (""NPM"")",(ii)/(k),Khai thác và chế biến quảng,"94,9%","94,9%",,,,0.9490000000000001,0.9490000000000001
40,40,40,"Công ty TNHH Vonfram Masan (""MTC"")",(ii)/(k),Khai thác sâu kim loại màu và kim loại quý (vonfram),"94,9%","94,9%",,,,0.9490000000000001,0.9490000000000001
41,41,41,"Công ty Cổ phần Masan MEATLife (""MML"")",(v)/(d),Tự vấn quản lý đầu tư,"91,2%","94,3%",,,,0.912,0.943
42,42,42,"Công ty TNHH MNS Meat (""MNS Meat"")",(iii)/(h),Đạm động vật,-,"94,3%",,,,,0.943
43,43,43,"Công ty TNHH MML Farm Nghệ An (""Farm Nghệ An"")",(iii)/(k),Chăn nuôi lợn,"91,2%","94,3%",,,,0.912,0.943
44,44,44,"Công ty TNHH MNS Farm (""MNS Farm"")",(iii)/(g)/(k),Tự vấn quản lý đầu tư,"91,2%","94,3%",,,,0.912,0.943
45,45,45,"Công ty TNHH MNS Meat Processing (""MNS Meat Processing"")",(iii)/(g)/(k),Tự vấn quản lý đầu tư,"91,2%","94,3%",,,,0.912,0.943
46,46,46,"Công ty TNHH MEATDeli HN (""MEATDeli Hà Nam"")",(iii)/(k),Chế biến thịt,"91,2%","94,3%",,,,0.912,0.943
