row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,1.553.468,1.812.341,1553468.0,1812341.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,620.272,571.372,620272.0,571372.0
Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,Phân bổ giá trị hợp lý cửa tài sản từ hợp nhất kinh doanh,101.228,98.645,101228.0,98645.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,164.994,227.064,164994.0,227064.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,206.054,184.958,206054.0,184958.0
Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,Chi phí thuê hệ thống đường truyền và dịch vụ công nghệ thông tin,79.779,65.946,79779.0,65946.0
Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,Chi phí nghiên cứu phát triển,77.287,84.067,77287.0,84067.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,532.240,508.888,532240.0,508888.0
Chi phí khác,Chi phí khác,Chi phí khác,378.471,363.693,378471.0,363693.0
,,,3.713.793,3.916.974,3713793.0,3916974.0
