row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2025 > 1.512.928.087,2024 > 1.430.843.406,numeric__2025 > 1.512.928.087,numeric__2024 > 1.430.843.406
Ảnh hưởng của CDPS được phát hành sẽ được chuyển đổi thành cổ phiếu phổ thông,Ảnh hưởng của CDPS được phát hành sẽ được chuyển đổi thành cổ phiếu phổ thông,Ảnh hưởng của CDPS được phát hành sẽ được chuyển đổi thành cổ phiếu phổ thông,-,51.755.255,,51755255.0
Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,3.212.042,4.041.305,3212042.0,4041305.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.516.140.129,1.486.639.966,1516140129.0,1486639966.0
