row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025Triệu VND,2024Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025Triệu VND,numeric__2024Triệu VND
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
Chủ sở hữu của Công ty,Phân bổ cho: > Chủ sở hữu của Công ty,Chủ sở hữu của Công ty,61,,4.108.306,1.999.059,61.0,,4108306.0,1999059.0
Cổ đông không kiểm soát,Phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,2.655.205,2.273.325,62.0,,2655205.0,2273325.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu (VND),Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),70,36,2.710,1.345,70.0,36.0,2710.0,1345.0
